,Against,Date,Header,Match No,PlayerID,PlayerName,Scored,Team,x,y
0,s-hampton,26-08-2017,1,22,8206,Mounie,Missed,hudd-town,75.13599999999997,161.29000000000002
1,s-hampton,26-08-2017,1,22,8206,Mounie,Missed,hudd-town,59.90399999999994,198.364
2,s-hampton,26-08-2017,1,22,2028,Danny Willia,Missed,hudd-town,50.49599999999998,192.352
3,hudd-town,26-08-2017,1,22,437,Bertrand,Missed,s-hampton,37.95200000000003,212.05800000000002
4,s-hampton,26-08-2017,0,22,8088,van La Parra,Missed,hudd-town,127.10399999999993,137.91
5,s-hampton,26-08-2017,0,22,7969,Zanka,Missed,hudd-town,80.512,200.702
6,s-hampton,26-08-2017,0,22,8206,Mounie,Missed,hudd-town,38.39999999999998,176.32
7,s-hampton,26-08-2017,0,22,15280,Kachunga,Missed,hudd-town,45.11999999999995,163.294
8,s-hampton,26-08-2017,0,22,8088,van La Parra,Missed,hudd-town,80.06399999999996,193.02
9,s-hampton,26-08-2017,0,22,8206,Mounie,Missed,hudd-town,74.23999999999995,195.358
10,s-hampton,26-08-2017,0,22,15280,Kachunga,Missed,hudd-town,67.072,212.392
11,s-hampton,26-08-2017,0,22,10072,Tom Ince,Missed,hudd-town,74.68799999999993,259.82
12,s-hampton,26-08-2017,0,22,11309,Mooy,Missed,hudd-town,55.42399999999992,256.814
13,s-hampton,26-08-2017,0,22,10072,Tom Ince,Missed,hudd-town,125.31200000000001,168.304
14,s-hampton,26-08-2017,0,22,10072,Tom Ince,Missed,hudd-town,111.42399999999998,268.838
15,s-hampton,26-08-2017,0,22,20368,Kasey Palmer,Missed,hudd-town,87.23199999999997,241.45
16,s-hampton,26-08-2017,0,22,8206,Mounie,Missed,hudd-town,99.77599999999995,198.364
17,hudd-town,26-08-2017,0,22,5496,Nathan Redmo,Missed,s-hampton,67.52000000000001,242.78600000000003
18,hudd-town,26-08-2017,0,22,4112,Lemina,Missed,s-hampton,146.368,137.576
19,hudd-town,26-08-2017,0,22,2441,Gabbiadini,Missed,s-hampton,97.53600000000002,183.334
20,hudd-town,26-08-2017,0,22,5496,Nathan Redmo,Missed,s-hampton,130.24,199.366
21,hudd-town,26-08-2017,0,22,5496,Nathan Redmo,Missed,s-hampton,84.99200000000003,175.652
22,leicester,26-08-2017,1,23,897,Romelu Lukak,Missed,man-utd,50.49599999999998,181.99800000000002
23,leicester,26-08-2017,1,23,3926,Anthony Mart,Missed,man-utd,64.38399999999996,156.614
24,man-utd,26-08-2017,1,23,12669,Slimani,Missed,leicester,47.36,175.652
25,leicester,26-08-2017,0,23,581,Antonio Vale,Missed,man-utd,87.67999999999995,256.48
26,leicester,26-08-2017,0,23,5563,Mkhitaryan,Missed,man-utd,40.19200000000001,238.77800000000002
27,leicester,26-08-2017,0,23,5563,Mkhitaryan,Missed,man-utd,118.59199999999998,165.966
28,leicester,26-08-2017,0,23,313,Mata,Missed,man-utd,82.30399999999997,222.41199999999998
29,leicester,26-08-2017,0,23,897,Romelu Lukak,Missed,man-utd,97.08799999999997,166.63400000000001
30,leicester,26-08-2017,0,23,2710,Paul Pogba,Missed,man-utd,41.983999999999924,214.39600000000002
31,leicester,26-08-2017,0,23,2710,Paul Pogba,Missed,man-utd,148.15999999999997,214.39600000000002
32,leicester,26-08-2017,0,23,3926,Anthony Mart,Missed,man-utd,116.79999999999995,186.006
33,leicester,26-08-2017,0,23,2710,Paul Pogba,Missed,man-utd,101.56799999999993,166.96800000000002
34,leicester,26-08-2017,0,23,2710,Paul Pogba,Missed,man-utd,136.06399999999996,191.35
35,leicester,26-08-2017,0,23,2710,Paul Pogba,Missed,man-utd,141.88799999999992,190.348
36,leicester,26-08-2017,0,23,2710,Paul Pogba,Missed,man-utd,114.55999999999995,139.58
37,leicester,26-08-2017,0,23,3926,Anthony Mart,Missed,man-utd,115.00799999999992,143.58800000000002
38,leicester,26-08-2017,0,23,897,Romelu Lukak,Missed,man-utd,67.51999999999998,183
39,leicester,26-08-2017,0,23,19728,Rashford,Scored,man-utd,59.007999999999925,182.666
40,leicester,26-08-2017,0,23,897,Romelu Lukak,Missed,man-utd,77.82399999999996,111.85800000000003
41,leicester,26-08-2017,0,23,897,Romelu Lukak,Missed,man-utd,100.22399999999993,188.01000000000002
42,leicester,26-08-2017,0,23,466,Fellaini,Scored,man-utd,33.023999999999944,181.33
43,leicester,26-08-2017,0,23,3837,Lingard,Missed,man-utd,62.14399999999995,138.244
44,leicester,26-08-2017,0,23,897,Romelu Lukak,Missed,man-utd,55.42399999999992,231.43
45,man-utd,26-08-2017,0,23,10694,Matty James,Missed,leicester,132.03200000000004,208.05
46,man-utd,26-08-2017,0,23,2354,Okazaki,Missed,leicester,113.664,124.21600000000004
47,man-utd,26-08-2017,0,23,11509,Mahrez,Missed,leicester,114.56,117.53600000000003
48,man-utd,26-08-2017,0,23,11509,Mahrez,Missed,leicester,31.232000000000028,96.16000000000003
49,man-utd,26-08-2017,0,23,21942,Ndidi,Missed,leicester,108.73600000000002,246.46
50,man-utd,26-08-2017,0,23,11509,Mahrez,Missed,leicester,49.6,118.53800000000001
51,man-utd,26-08-2017,0,23,11509,Mahrez,Missed,leicester,35.26399999999999,114.53
52,man-utd,26-08-2017,0,23,10014,Demarai Gray,Missed,leicester,142.336,215.06400000000002
53,man-utd,26-08-2017,0,23,10014,Demarai Gray,Missed,leicester,131.13600000000002,154.61
54,man-utd,26-08-2017,0,23,12669,Slimani,Missed,leicester,37.50399999999999,201.37
55,west-ham,26-08-2017,1,24,411,Ciaran Clark,Scored,newcastle,42.43199999999996,185.00400000000002
56,west-ham,26-08-2017,1,24,9471,Aleksandar M,Missed,newcastle,38.39999999999998,151.604
57,west-ham,26-08-2017,0,24,2042,Mato Sanmart,Missed,newcastle,55.42399999999992,221.744
58,west-ham,26-08-2017,0,24,9548,Isaac Hayden,Missed,newcastle,94.84799999999996,188.01000000000002
59,west-ham,26-08-2017,0,24,2042,Mato Sanmart,Scored,newcastle,57.66399999999993,178.65800000000002
60,west-ham,26-08-2017,0,24,21082,Mikel Merino,Missed,newcastle,113.21599999999995,100.50200000000001
61,west-ham,26-08-2017,0,24,8331,Atsu,Missed,newcastle,127.10399999999993,144.924
62,west-ham,26-08-2017,0,24,10182,Matt Ritchie,Missed,newcastle,140.54399999999998,256.146
63,west-ham,26-08-2017,0,24,15144,Pérez Gutiér,Missed,newcastle,58.111999999999966,119.54000000000002
64,west-ham,26-08-2017,0,24,10182,Matt Ritchie,Missed,newcastle,108.28799999999995,246.794
65,west-ham,26-08-2017,0,24,10182,Matt Ritchie,Missed,newcastle,76.92799999999994,254.476
66,west-ham,26-08-2017,0,24,10182,Matt Ritchie,Missed,newcastle,71.99999999999994,196.026
67,west-ham,26-08-2017,0,24,9471,Aleksandar M,Missed,newcastle,67.51999999999998,219.74
68,west-ham,26-08-2017,0,24,9471,Aleksandar M,Scored,newcastle,42.43199999999996,168.638
69,west-ham,26-08-2017,0,24,8331,Atsu,Missed,newcastle,117.24799999999993,139.246
70,west-ham,26-08-2017,0,24,15144,Pérez Gutiér,Missed,newcastle,102.91199999999998,173.64800000000002
71,newcastle,26-08-2017,0,24,1174,André Ayew,Missed,west-ham,103.36000000000001,106.84800000000001
72,newcastle,26-08-2017,0,24,10955,Michail Anto,Missed,west-ham,127.55200000000004,186.006
73,newcastle,26-08-2017,0,24,10560,Aaron Cressw,Missed,west-ham,63.040000000000006,251.47
