,Against,Date,Header,Match No,PlayerID,PlayerName,Scored,Team,x,y
0,man-city,12-08-2017,1,1,10212,Lewis Dunk,Missed,brighton,57.66399999999993,163.962
1,brighton,12-08-2017,1,1,4958,Luiz Rosa,Missed,man-city,67.07200000000003,166.96800000000002
2,brighton,12-08-2017,1,1,18137,de Jesus,Missed,man-city,32.12799999999997,188.01000000000002
3,brighton,12-08-2017,1,1,10212,Lewis Dunk,Scored,man-city,48.70399999999999,178.65800000000002
4,man-city,12-08-2017,0,1,10212,Lewis Dunk,Missed,brighton,67.51999999999998,192.352
5,man-city,12-08-2017,0,1,8105,Davy Pröpper,Missed,brighton,115.45599999999996,211.39000000000001
6,man-city,12-08-2017,0,1,8105,Davy Pröpper,Missed,brighton,116.79999999999995,162.626
7,man-city,12-08-2017,0,1,10212,Lewis Dunk,Missed,brighton,68.416,175.652
8,man-city,12-08-2017,0,1,471,Shane Duffy,Missed,brighton,84.99199999999996,180.662
9,brighton,12-08-2017,0,1,18137,de Jesus,Missed,man-city,58.56,236.774
10,brighton,12-08-2017,0,1,9356,Danilo,Missed,man-city,111.87200000000003,250.802
11,brighton,12-08-2017,0,1,2431,De Bruyne,Missed,man-city,124.41600000000003,226.42000000000002
12,brighton,12-08-2017,0,1,2431,De Bruyne,Missed,man-city,124.864,255.478
13,brighton,12-08-2017,0,1,18137,de Jesus,Missed,man-city,32.576000000000015,201.37
14,brighton,12-08-2017,0,1,18137,de Jesus,Missed,man-city,116.35200000000003,242.78600000000003
15,brighton,12-08-2017,0,1,9350,Otamendi,Missed,man-city,123.52000000000001,238.77800000000002
16,brighton,12-08-2017,0,1,4958,Luiz Rosa,Missed,man-city,125.31200000000004,169.64000000000001
17,brighton,12-08-2017,0,1,564,Agüero,Missed,man-city,70.20799999999997,209.386
18,brighton,12-08-2017,0,1,2431,De Bruyne,Missed,man-city,123.96799999999999,135.572
19,brighton,12-08-2017,0,1,564,Agüero,Scored,man-city,55.42399999999999,137.242
20,brighton,12-08-2017,0,1,2431,De Bruyne,Missed,man-city,112.32000000000001,126.22
21,hudd-town,12-08-2017,1,3,3738,Christian Be,Missed,cpalace,52.73599999999999,196.36
22,hudd-town,12-08-2017,1,3,3738,Christian Be,Missed,cpalace,52.287999999999954,189.012
23,hudd-town,12-08-2017,1,3,3738,Christian Be,Missed,cpalace,50.047999999999945,193.02
24,cpalace,12-08-2017,1,3,8206,Mounie,Scored,hudd-town,47.36,189.012
25,cpalace,12-08-2017,1,3,7969,Zanka,Missed,hudd-town,46.46399999999999,174.65
26,hudd-town,12-08-2017,0,3,4920,Loftus-Cheek,Missed,cpalace,86.78399999999993,118.53800000000001
27,hudd-town,12-08-2017,0,3,4942,Zaha,Missed,cpalace,67.51999999999998,231.764
28,hudd-town,12-08-2017,0,3,4942,Zaha,Missed,cpalace,82.30399999999997,120.20800000000003
29,hudd-town,12-08-2017,0,3,732,Puncheon,Missed,cpalace,118.14399999999995,123.54800000000003
30,hudd-town,12-08-2017,0,3,4942,Zaha,Missed,cpalace,47.807999999999936,116.20000000000002
31,hudd-town,12-08-2017,0,3,4949,van Aanholt,Missed,cpalace,85.43999999999994,120.542
32,hudd-town,12-08-2017,0,3,4949,van Aanholt,Missed,cpalace,157.11999999999995,199.366
33,hudd-town,12-08-2017,0,3,3613,Dann,Missed,cpalace,53.18399999999997,163.962
34,hudd-town,12-08-2017,0,3,900,Tomkins,Missed,cpalace,67.51999999999998,192.352
35,hudd-town,12-08-2017,0,3,732,Puncheon,Missed,cpalace,147.712,209.052
36,hudd-town,12-08-2017,0,3,4949,van Aanholt,Missed,cpalace,113.21599999999995,262.492
37,cpalace,12-08-2017,0,3,10072,Tom Ince,Missed,hudd-town,72.44799999999998,199.366
38,cpalace,12-08-2017,0,3,12372,Billing,Missed,hudd-town,132.928,230.762
39,cpalace,12-08-2017,0,3,20368,Kasey Palmer,Missed,hudd-town,116.35200000000003,202.37199999999999
40,cpalace,12-08-2017,0,3,5187,Joel Ward,Scored,hudd-town,22.272000000000027,176.98800000000003
41,cpalace,12-08-2017,0,3,2074,Chris Löwe,Missed,hudd-town,157.56799999999998,262.826
42,cpalace,12-08-2017,0,3,8206,Mounie,Missed,hudd-town,28.54399999999999,125.21800000000002
43,cpalace,12-08-2017,0,3,8206,Mounie,Scored,hudd-town,75.584,160.62199999999999
44,stoke,12-08-2017,1,4,73,Wayne Rooney,Scored,everton,59.45599999999996,177.656
45,stoke,12-08-2017,1,4,22275,Calvert-Lewi,Missed,everton,63.039999999999964,199.366
46,stoke,12-08-2017,0,4,15595,Sandro Ramír,Missed,everton,109.18399999999997,160.62199999999999
47,stoke,12-08-2017,0,4,1098,Idrissa Guey,Missed,everton,118.59199999999998,247.796
48,stoke,12-08-2017,0,4,1098,Idrissa Guey,Missed,everton,98.43200000000002,224.416
49,stoke,12-08-2017,0,4,22275,Calvert-Lewi,Missed,everton,69.75999999999999,232.76600000000002
50,stoke,12-08-2017,0,4,7666,Klaassen,Missed,everton,88.57599999999996,115.53200000000001
51,stoke,12-08-2017,0,4,22275,Calvert-Lewi,Missed,everton,63.93599999999998,128.224
52,stoke,12-08-2017,0,4,15595,Sandro Ramír,Missed,everton,92.60799999999995,116.20000000000002
53,everton,12-08-2017,0,4,540,Joe Allen,Missed,stoke,123.07200000000003,157.95000000000002
54,everton,12-08-2017,0,4,540,Joe Allen,Missed,stoke,114.11200000000004,155.946
55,everton,12-08-2017,0,4,2921,Krkic Perez,Missed,stoke,77.82399999999998,268.504
56,everton,12-08-2017,0,4,2277,Mame Biram D,Missed,stoke,95.744,100.168
57,everton,12-08-2017,0,4,886,Berahino,Missed,stoke,82.30399999999999,266.5
58,everton,12-08-2017,0,4,572,Darren Fletc,Missed,stoke,120.83200000000004,219.74
59,everton,12-08-2017,0,4,2277,Mame Biram D,Missed,stoke,70.20799999999997,174.984
60,everton,12-08-2017,0,4,773,Crouch,Missed,stoke,78.72,142.92000000000002
61,everton,12-08-2017,0,4,2172,Shaqiri,Missed,stoke,134.27200000000005,206.046
62,swansea,12-08-2017,1,5,2441,Gabbiadini,Missed,s-hampton,40.19200000000001,218.404
63,swansea,12-08-2017,1,5,739,Ward-Prowse,Missed,s-hampton,50.047999999999945,189.346
64,swansea,12-08-2017,1,5,5496,Nathan Redmo,Missed,s-hampton,63.039999999999964,157.95000000000002
65,swansea,12-08-2017,1,5,3732,Yoshida,Missed,s-hampton,44.22399999999993,156.948
66,swansea,12-08-2017,1,5,3732,Yoshida,Missed,s-hampton,35.71199999999999,213.728
67,s-hampton,12-08-2017,1,5,20451,Tammy Abraha,Missed,swansea,50.94399999999999,169.64000000000001
68,swansea,12-08-2017,0,5,7763,Dusan Tadic,Missed,s-hampton,37.50399999999996,164.63
69,swansea,12-08-2017,0,5,437,Bertrand,Missed,s-hampton,129.79199999999997,142.586
70,swansea,12-08-2017,0,5,2441,Gabbiadini,Missed,s-hampton,51.391999999999996,157.95000000000002
71,swansea,12-08-2017,0,5,739,Ward-Prowse,Missed,s-hampton,65.27999999999997,170.976
72,swansea,12-08-2017,0,5,739,Ward-Prowse,Missed,s-hampton,122.62399999999997,174.65
73,swansea,12-08-2017,0,5,5496,Nathan Redmo,Missed,s-hampton,117.69599999999997,135.23800000000003
74,swansea,12-08-2017,0,5,5496,Nathan Redmo,Missed,s-hampton,72.44799999999992,111.524
75,swansea,12-08-2017,0,5,16192,Cédric Soare,Missed,s-hampton,83.19999999999999,263.828
76,swansea,12-08-2017,0,5,739,Ward-Prowse,Missed,s-hampton,84.99199999999996,166.96800000000002
