,Against,Date,Header,Match No,PlayerID,PlayerName,Scored,Team,x,y
0,stoke,25-11-2017,1,121,940,McArthur,Missed,cpalace,48.70399999999995,191.016
1,stoke,25-11-2017,0,121,4920,Loftus-Cheek,Missed,cpalace,53.632000000000005,180.662
2,stoke,25-11-2017,0,121,9453,Milivojevic,Missed,cpalace,153.98399999999998,170.642
3,stoke,25-11-2017,0,121,940,McArthur,Missed,cpalace,41.08799999999991,191.016
4,stoke,25-11-2017,0,121,3738,Christian Be,Missed,cpalace,32.575999999999965,234.436
5,stoke,25-11-2017,0,121,4920,Loftus-Cheek,Scored,cpalace,24.512,211.39000000000001
6,stoke,25-11-2017,0,121,10707,Jeffrey Schl,Missed,cpalace,130.23999999999995,112.52600000000004
7,stoke,25-11-2017,0,121,3738,Christian Be,Missed,cpalace,73.79199999999997,94.15600000000003
8,stoke,25-11-2017,0,121,1294,Mamadou Sakh,Scored,cpalace,37.50399999999996,180.996
9,stoke,25-11-2017,0,121,111,Cabaye,Missed,cpalace,35.26399999999995,246.794
10,cpalace,25-11-2017,0,121,2172,Shaqiri,Missed,stoke,84.09600000000002,183.334
11,cpalace,25-11-2017,0,121,2172,Shaqiri,Missed,stoke,62.59200000000003,136.574
12,cpalace,25-11-2017,0,121,2277,Mame Biram D,Missed,stoke,28.54399999999999,119.54000000000002
13,cpalace,25-11-2017,0,121,2172,Shaqiri,Missed,stoke,102.01600000000002,248.798
14,cpalace,25-11-2017,0,121,2172,Shaqiri,Scored,stoke,95.29600000000002,175.652
15,cpalace,25-11-2017,0,121,2172,Shaqiri,Missed,stoke,138.75200000000004,143.922
16,cpalace,25-11-2017,0,121,7109,Rodríguez Ru,Missed,stoke,53.632000000000026,242.452
17,cpalace,25-11-2017,0,121,1419,Kurt Zouma,Missed,stoke,52.287999999999975,200.03400000000002
18,cpalace,25-11-2017,0,121,7109,Rodríguez Ru,Missed,stoke,79.61600000000001,162.626
19,chelsea,25-11-2017,1,122,2178,Joel Matip,Missed,liverpool,54.976,170.30800000000002
20,liverpool,25-11-2017,1,122,1847,Morata,Missed,chelsea,62.14399999999999,157.616
21,liverpool,25-11-2017,1,122,451,Gary Cahill,Missed,chelsea,60.800000000000004,219.072
22,chelsea,25-11-2017,0,122,9258,Salah Ghaly,Missed,liverpool,107.392,240.78199999999998
23,chelsea,25-11-2017,0,122,9258,Salah Ghaly,Missed,liverpool,124.416,201.036
24,chelsea,25-11-2017,0,122,84,Milner,Missed,liverpool,110.976,215.06400000000002
25,chelsea,25-11-2017,0,122,441,Sturridge,Missed,liverpool,76.03199999999998,200.03400000000002
26,chelsea,25-11-2017,0,122,9258,Salah Ghaly,Missed,liverpool,53.18399999999997,223.08
27,chelsea,25-11-2017,0,122,9258,Salah Ghaly,Missed,liverpool,109.632,233.76800000000003
28,chelsea,25-11-2017,0,122,9258,Salah Ghaly,Missed,liverpool,54.976,112.52600000000004
