,Against,Date,Header,Match No,PlayerID,PlayerName,Scored,Team,x,y
110,west-ham,04-11-2017,0,105,9258,9258,Scored,liverpool,69.31200000000004,242.78600000000003
111,west-ham,04-11-2017,0,105,3272,3272,Missed,liverpool,81.85600000000002,158.952
112,west-ham,04-11-2017,0,105,9258,9258,Missed,liverpool,80.96000000000001,173.64800000000002
113,west-ham,04-11-2017,0,105,90,90,Missed,liverpool,68.41600000000003,242.78600000000003
114,west-ham,04-11-2017,0,105,15466,15466,Missed,liverpool,125.31200000000004,157.95000000000002
115,west-ham,04-11-2017,0,105,2021,2021,Missed,liverpool,68.41600000000003,259.82
116,west-ham,04-11-2017,0,105,84,84,Missed,liverpool,96.19200000000004,203.04000000000002
117,man-utd,05-11-2017,1,106,306,Fàbregas,Missed,chelsea,28.543999999999926,213.06
118,man-utd,05-11-2017,1,106,3635,Marcos Alons,Missed,chelsea,49.15199999999999,112.19200000000001
119,man-utd,05-11-2017,1,106,4902,Andreas Chri,Missed,chelsea,44.22399999999993,175.652
120,man-utd,05-11-2017,1,106,1847,Morata,Scored,chelsea,68.416,166.3
121,chelsea,05-11-2017,1,106,19728,Rashford,Missed,man-utd,37.50399999999999,163.294
122,man-utd,05-11-2017,0,106,14999,N'Golo Kanté,Missed,chelsea,134.272,155.946
123,man-utd,05-11-2017,0,106,8197,Tiemoué Baka,Missed,chelsea,64.38399999999996,166.3
124,man-utd,05-11-2017,0,106,15657,Zappacosta,Missed,chelsea,88.12799999999993,256.814
125,man-utd,05-11-2017,0,106,8197,Tiemoué Baka,Missed,chelsea,120.832,227.422
126,man-utd,05-11-2017,0,106,454,Eden Hazard,Missed,chelsea,96.19200000000001,233.43400000000003
127,man-utd,05-11-2017,0,106,8197,Tiemoué Baka,Missed,chelsea,105.15199999999999,181.33
128,man-utd,05-11-2017,0,106,1847,Morata,Missed,chelsea,70.65599999999995,131.23000000000002
129,man-utd,05-11-2017,0,106,15657,Zappacosta,Missed,chelsea,93.05599999999998,245.12400000000002
130,man-utd,05-11-2017,0,106,1847,Morata,Missed,chelsea,97.536,117.53600000000003
131,man-utd,05-11-2017,0,106,454,Eden Hazard,Missed,chelsea,64.38399999999996,167.97
132,man-utd,05-11-2017,0,106,8197,Tiemoué Baka,Missed,chelsea,85.43999999999994,202.038
133,man-utd,05-11-2017,0,106,454,Eden Hazard,Missed,chelsea,90.36799999999994,190.348
134,man-utd,05-11-2017,0,106,451,Gary Cahill,Missed,chelsea,69.75999999999999,187.34199999999998
135,man-utd,05-11-2017,0,106,451,Gary Cahill,Missed,chelsea,78.71999999999997,189.012
136,chelsea,05-11-2017,0,106,897,Romelu Lukak,Missed,man-utd,109.184,171.644
137,chelsea,05-11-2017,0,106,81,Ashley Young,Missed,man-utd,110.97600000000003,222.07800000000003
138,chelsea,05-11-2017,0,106,1538,Ander Herrer,Missed,man-utd,158.464,215.06400000000002
139,chelsea,05-11-2017,0,106,1538,Ander Herrer,Missed,man-utd,117.24799999999999,179.994
140,chelsea,05-11-2017,0,106,19728,Rashford,Missed,man-utd,99.77600000000002,186.34
141,chelsea,05-11-2017,0,106,466,Fellaini,Missed,man-utd,71.55200000000002,193.68800000000002
142,chelsea,05-11-2017,0,106,19728,Rashford,Missed,man-utd,94.84799999999998,189.012
143,chelsea,05-11-2017,0,106,3926,Anthony Mart,Missed,man-utd,78.27200000000003,138.57800000000003
144,chelsea,05-11-2017,0,106,19728,Rashford,Missed,man-utd,124.41600000000003,215.39800000000002
145,watford,05-11-2017,1,107,22275,Calvert-Lewi,Scored,everton,32.575999999999965,171.644
146,everton,05-11-2017,1,107,20689,Christian Ka,Scored,watford,47.80799999999998,177.99
147,everton,05-11-2017,1,107,20573,Richarlison,Missed,watford,66.17600000000002,198.364
148,everton,05-11-2017,1,107,720,Mariappa,Missed,watford,51.84,164.63
149,watford,05-11-2017,0,107,85,Baines,Missed,everton,63.039999999999964,153.942
150,watford,05-11-2017,0,107,20389,Tom Davies,Missed,everton,161.152,142.586
151,watford,05-11-2017,0,107,20389,Tom Davies,Missed,everton,93.952,226.75400000000002
152,watford,05-11-2017,0,107,20389,Tom Davies,Missed,everton,92.60799999999995,221.41
153,watford,05-11-2017,0,107,863,Gylfi Sigurd,Missed,everton,65.27999999999997,214.06199999999998
154,watford,05-11-2017,0,107,15806,Oumar Niasse,Scored,everton,42.43199999999996,197.362
155,watford,05-11-2017,0,107,17207,Jonjoe Kenny,Missed,everton,80.95999999999998,238.44400000000002
156,watford,05-11-2017,0,107,85,Baines,Scored,everton,67.51999999999998,183
157,watford,05-11-2017,0,107,15806,Oumar Niasse,Missed,everton,68.416,239.446
158,everton,05-11-2017,0,107,5643,Femenía Far,Missed,watford,140.096,181.66400000000002
159,everton,05-11-2017,0,107,20573,Richarlison,Missed,watford,70.20799999999997,249.466
160,everton,05-11-2017,0,107,1370,Abdoulaye Do,Missed,watford,120.83200000000004,208.05
161,everton,05-11-2017,0,107,160,Holebas,Missed,watford,121.72799999999998,252.80600000000004
162,everton,05-11-2017,0,107,20573,Richarlison,Scored,watford,28.096000000000014,211.39000000000001
163,everton,05-11-2017,0,107,160,Holebas,Missed,watford,114.11200000000004,267.502
164,everton,05-11-2017,0,107,20573,Richarlison,Missed,watford,83.2,248.464
165,everton,05-11-2017,0,107,576,Cleverley,Missed,watford,67.52000000000001,183
166,arsenal,05-11-2017,1,108,4207,Stones,Missed,man-city,57.66399999999993,195.024
167,arsenal,05-11-2017,0,108,564,Agüero,Missed,man-city,50.49599999999998,249.466
168,arsenal,05-11-2017,0,108,2431,De Bruyne,Scored,man-city,80.512,122.21199999999999
169,arsenal,05-11-2017,0,108,2431,De Bruyne,Missed,man-city,99.77599999999995,184.002
170,arsenal,05-11-2017,0,108,414,Delph,Missed,man-city,141.88799999999992,168.304
171,arsenal,05-11-2017,0,108,564,Agüero,Scored,man-city,67.51999999999998,183
172,arsenal,05-11-2017,0,108,18137,Gabriel Jesu,Missed,man-city,30.783999999999935,214.39600000000002
173,arsenal,05-11-2017,0,108,12319,Leroy Sané,Missed,man-city,62.14399999999995,127.55600000000004
174,arsenal,05-11-2017,0,108,18137,Gabriel Jesu,Scored,man-city,37.05599999999998,189.68
175,man-city,05-11-2017,0,108,9578,Iwobi,Missed,arsenal,103.80799999999998,179.66
176,man-city,05-11-2017,0,108,123,Özil,Missed,arsenal,82.75200000000004,127.55600000000004
177,man-city,05-11-2017,0,108,1581,Alexis Sánch,Missed,arsenal,151.29600000000002,162.626
178,man-city,05-11-2017,0,108,377,Ramsey,Missed,arsenal,61.247999999999976,228.424
179,man-city,05-11-2017,0,108,9578,Iwobi,Missed,arsenal,105.15200000000003,259.82
180,man-city,05-11-2017,0,108,1151,Alexandre La,Scored,arsenal,49.15200000000003,124.88399999999999
181,cpalace,05-11-2017,1,109,844,Danny Rose,Missed,spurs,60.351999999999975,133.568
182,cpalace,05-11-2017,1,109,20898,Davinson Sán,Missed,spurs,45.56799999999993,191.35
183,spurs,05-11-2017,1,109,3613,Dann,Missed,cpalace,64.83200000000002,205.37800000000001
184,spurs,05-11-2017,1,109,3613,Dann,Missed,cpalace,69.76,191.016
185,spurs,05-11-2017,1,109,9453,Milivojevic,Missed,cpalace,30.78399999999999,204.042
186,spurs,05-11-2017,1,109,3613,Dann,Missed,cpalace,59.45600000000002,210.388
187,cpalace,05-11-2017,0,109,856,Harry Kane,Missed,spurs,136.06399999999996,90.81600000000003
188,cpalace,05-11-2017,0,109,61,Eriksen,Missed,spurs,138.752,226.75400000000002
189,cpalace,05-11-2017,0,109,61,Eriksen,Missed,spurs,127.10399999999993,251.804
190,cpalace,05-11-2017,0,109,856,Harry Kane,Missed,spurs,63.039999999999964,186.34
191,cpalace,05-11-2017,0,109,12222,Winks,Missed,spurs,149.50399999999996,144.924
192,cpalace,05-11-2017,0,109,864,Vertonghen,Missed,spurs,149.952,118.53800000000001
193,cpalace,05-11-2017,0,109,20898,Davinson Sán,Missed,spurs,64.38399999999996,242.786
194,cpalace,05-11-2017,0,109,2241,Son,Scored,spurs,102.01599999999996,181.99800000000002
195,cpalace,05-11-2017,0,109,844,Danny Rose,Missed,spurs,67.072,158.61800000000002
196,cpalace,05-11-2017,0,109,2241,Son,Missed,spurs,64.832,158.61800000000002
197,spurs,05-11-2017,0,109,111,Cabaye,Missed,cpalace,109.184,256.48
198,spurs,05-11-2017,0,109,851,Andros Towns,Missed,cpalace,81.85600000000002,255.812
199,spurs,05-11-2017,0,109,4942,Zaha,Missed,cpalace,115.904,219.072
200,spurs,05-11-2017,0,109,4942,Zaha,Missed,cpalace,76.03200000000004,109.52000000000001
201,spurs,05-11-2017,0,109,851,Andros Towns,Missed,cpalace,76.92799999999998,132.232
202,spurs,05-11-2017,0,109,111,Cabaye,Missed,cpalace,132.48000000000002,160.62199999999999
203,spurs,05-11-2017,0,109,851,Andros Towns,Missed,cpalace,100.67200000000004,134.57000000000002
