,Against,Date,Header,Match No,PlayerID,PlayerName,Scored,Team,x,y
0,man-city,30-09-2017,1,61,1847,Morata,Missed,chelsea,38.39999999999998,203.04000000000002
1,man-city,30-09-2017,1,61,4902,Andreas Chri,Missed,chelsea,51.839999999999975,178.992
2,chelsea,30-09-2017,1,61,4207,Stones,Missed,man-city,59.90399999999999,243.788
3,chelsea,30-09-2017,1,61,9350,Otamendi,Missed,man-city,60.35200000000003,175.986
4,chelsea,30-09-2017,1,61,4958,Luiz Rosa,Missed,man-city,60.35200000000003,173.64800000000002
5,chelsea,30-09-2017,1,61,18137,Gabriel Jesu,Missed,man-city,55.42399999999999,204.71
6,chelsea,30-09-2017,1,61,4207,Stones,Missed,man-city,73.344,183.334
7,man-city,30-09-2017,0,61,1182,Azpilicueta,Missed,chelsea,78.27199999999999,248.464
8,man-city,30-09-2017,0,61,454,Eden Hazard,Missed,chelsea,48.25599999999997,116.20000000000002
9,chelsea,30-09-2017,0,61,2431,De Bruyne,Missed,man-city,140.096,183.334
10,chelsea,30-09-2017,0,61,4958,Luiz Rosa,Missed,man-city,143.23200000000003,211.39000000000001
11,chelsea,30-09-2017,0,61,308,David Silva,Missed,man-city,102.91200000000003,239.44600000000003
12,chelsea,30-09-2017,0,61,414,Delph,Missed,man-city,122.624,227.422
13,chelsea,30-09-2017,0,61,308,David Silva,Missed,man-city,65.72799999999998,250.802
14,chelsea,30-09-2017,0,61,12319,Leroy Sané,Missed,man-city,82.30399999999999,119.54000000000002
15,chelsea,30-09-2017,0,61,534,Raheem Sterl,Missed,man-city,83.64799999999998,224.082
16,chelsea,30-09-2017,0,61,308,David Silva,Missed,man-city,50.94399999999999,245.792
17,chelsea,30-09-2017,0,61,2431,De Bruyne,Scored,man-city,102.91200000000003,194.022
18,chelsea,30-09-2017,0,61,308,David Silva,Missed,man-city,69.76,148.598
19,chelsea,30-09-2017,0,61,534,Raheem Sterl,Missed,man-city,88.57600000000002,134.57000000000002
20,chelsea,30-09-2017,0,61,18137,Gabriel Jesu,Missed,man-city,54.97600000000001,231.43
21,hudd-town,30-09-2017,1,62,18185,Alli,Missed,spurs,25.407999999999973,147.596
22,spurs,30-09-2017,0,62,10504,Tommy Smith,Missed,hudd-town,124.416,221.076
23,spurs,30-09-2017,0,62,8088,van La Parra,Missed,hudd-town,84.99199999999996,161.62400000000002
24,spurs,30-09-2017,0,62,11309,Mooy,Missed,hudd-town,65.72799999999995,124.55000000000001
25,spurs,30-09-2017,0,62,19189,Depoitre,Missed,hudd-town,110.976,243.454
26,spurs,30-09-2017,0,62,8088,van La Parra,Missed,hudd-town,120.832,202.038
27,spurs,30-09-2017,0,62,8088,van La Parra,Missed,hudd-town,136.06399999999996,234.10199999999998
28,hudd-town,30-09-2017,0,62,856,Harry Kane,Missed,spurs,50.04799999999998,128.55800000000002
29,hudd-town,30-09-2017,0,62,856,Harry Kane,Scored,spurs,70.20799999999997,135.23800000000003
30,hudd-town,30-09-2017,0,62,831,Ben Davies,Scored,spurs,68.41600000000003,218.404
31,hudd-town,30-09-2017,0,62,856,Harry Kane,Missed,spurs,62.14399999999999,223.08
32,hudd-town,30-09-2017,0,62,856,Harry Kane,Missed,spurs,128.44799999999998,237.442
33,hudd-town,30-09-2017,0,62,856,Harry Kane,Scored,spurs,102.01600000000002,169.64000000000001
34,hudd-town,30-09-2017,0,62,18185,Alli,Missed,spurs,47.36,139.246
35,hudd-town,30-09-2017,0,62,831,Ben Davies,Missed,spurs,75.584,273.18
36,hudd-town,30-09-2017,0,62,864,Vertonghen,Missed,spurs,137.85600000000002,208.71800000000002
37,hudd-town,30-09-2017,0,62,61,Eriksen,Missed,spurs,88.12799999999999,256.146
38,hudd-town,30-09-2017,0,62,15553,Dier,Missed,spurs,93.50399999999999,188.01000000000002
39,hudd-town,30-09-2017,0,62,1434,Moussa Sisso,Missed,spurs,53.18399999999999,133.23399999999998
40,hudd-town,30-09-2017,0,62,1434,Moussa Sisso,Scored,spurs,52.73600000000002,181.99800000000002
41,cpalace,30-09-2017,1,63,584,Smalling,Missed,man-utd,61.247999999999934,180.662
42,cpalace,30-09-2017,1,63,897,Romelu Lukak,Missed,man-utd,71.99999999999994,203.37400000000002
43,cpalace,30-09-2017,1,63,584,Smalling,Missed,man-utd,45.56799999999993,206.38
44,cpalace,30-09-2017,1,63,466,Fellaini,Scored,man-utd,29.88799999999992,184.67000000000002
45,man-utd,30-09-2017,1,63,1294,Mamadou Sakh,Missed,cpalace,50.04799999999998,173.982
46,man-utd,30-09-2017,1,63,10707,Jeffrey Schl,Missed,cpalace,82.30399999999999,178.992
47,cpalace,30-09-2017,0,63,313,Juan Mata,Scored,man-utd,79.16799999999995,186.006
48,cpalace,30-09-2017,0,63,9284,Nemanja Mati,Missed,man-utd,107.83999999999997,142.92000000000002
49,cpalace,30-09-2017,0,63,581,Antonio Vale,Missed,man-utd,128.44799999999992,246.46
50,cpalace,30-09-2017,0,63,581,Antonio Vale,Missed,man-utd,124.416,233.76800000000003
51,cpalace,30-09-2017,0,63,466,Fellaini,Scored,man-utd,37.952,203.37400000000002
52,cpalace,30-09-2017,0,63,19728,Rashford,Missed,man-utd,31.23199999999997,133.568
53,cpalace,30-09-2017,0,63,5563,Mkhitaryan,Missed,man-utd,57.21599999999995,111.524
54,cpalace,30-09-2017,0,63,19728,Rashford,Missed,man-utd,92.60799999999995,169.64000000000001
