,Against,Date,Header,Match No,PlayerID,PlayerName,Scored,Team,x,y
0,hudd-town,23-09-2017,1,50,871,Chris Wood,Missed,burnley,54.52799999999996,178.65800000000002
1,burnley,23-09-2017,1,50,15280,Kachunga,Missed,hudd-town,32.576000000000015,220.40800000000002
2,hudd-town,23-09-2017,0,50,10292,Scott Arfiel,Missed,burnley,118.14399999999995,102.172
3,hudd-town,23-09-2017,0,50,871,Chris Wood,Missed,burnley,28.543999999999926,150.936
4,hudd-town,23-09-2017,0,50,587,Robbie Brady,Missed,burnley,107.83999999999997,260.488
5,hudd-town,23-09-2017,0,50,871,Chris Wood,Missed,burnley,120.38399999999996,178.65800000000002
6,burnley,23-09-2017,0,50,23637,Sabiri,Missed,hudd-town,107.84,129.22600000000003
7,burnley,23-09-2017,0,50,15280,Kachunga,Missed,hudd-town,128.44799999999998,102.84
8,burnley,23-09-2017,0,50,19189,Depoitre,Missed,hudd-town,67.07200000000003,218.404
9,burnley,23-09-2017,0,50,10504,Tommy Smith,Missed,hudd-town,115.45600000000002,126.22
10,burnley,23-09-2017,0,50,23637,Sabiri,Missed,hudd-town,118.59200000000004,179.66
11,burnley,23-09-2017,0,50,10072,Tom Ince,Missed,hudd-town,129.79200000000003,231.43
12,burnley,23-09-2017,0,50,8088,van La Parra,Missed,hudd-town,106.04799999999999,262.49199999999996
13,burnley,23-09-2017,0,50,11309,Mooy,Missed,hudd-town,142.784,179.326
14,b-mouth,23-09-2017,1,51,810,Ashley Willi,Missed,everton,50.047999999999945,164.63
15,b-mouth,23-09-2017,1,51,22275,Calvert-Lewi,Missed,everton,48.70399999999995,187.008
16,everton,23-09-2017,1,51,20816,Mousset,Missed,b-mouth,28.096000000000014,230.428
17,b-mouth,23-09-2017,0,51,810,Ashley Willi,Missed,everton,84.99199999999996,176.98800000000003
18,b-mouth,23-09-2017,0,51,22275,Calvert-Lewi,Missed,everton,98.43200000000002,166.96800000000002
19,b-mouth,23-09-2017,0,51,863,Gylfi Sigurd,Missed,everton,121.72799999999995,231.43
20,b-mouth,23-09-2017,0,51,15806,Oumar Niasse,Scored,everton,68.86399999999998,196.36
21,b-mouth,23-09-2017,0,51,15806,Oumar Niasse,Scored,everton,25.855999999999995,169.97400000000002
22,b-mouth,23-09-2017,0,51,22275,Calvert-Lewi,Missed,everton,35.26399999999995,193.02
23,b-mouth,23-09-2017,0,51,22275,Calvert-Lewi,Missed,everton,179.96799999999996,145.92600000000002
24,everton,23-09-2017,0,51,10282,Junior Stani,Missed,b-mouth,136.064,239.78
25,everton,23-09-2017,0,51,582,Joshua King,Scored,b-mouth,98.43200000000003,171.644
26,everton,23-09-2017,0,51,77,Defoe,Missed,b-mouth,67.52000000000001,141.584
27,liverpool,23-09-2017,1,52,10705,Vardy,Missed,leicester,53.632000000000005,142.586
28,liverpool,23-09-2017,1,52,21942,Ndidi,Missed,leicester,47.35999999999996,179.994
29,liverpool,23-09-2017,1,52,10705,Vardy,Scored,leicester,34.36799999999994,163.294
30,leicester,23-09-2017,1,52,9258,Mohamed Sala,Scored,liverpool,29.44,151.604
31,leicester,23-09-2017,1,52,7968,Georginio Wi,Missed,liverpool,72.89600000000002,193.68800000000002
32,leicester,23-09-2017,1,52,2169,Emre Can,Missed,liverpool,33.92,215.06400000000002
33,leicester,23-09-2017,1,52,1156,Lovren,Missed,liverpool,59.00799999999998,176.98800000000003
34,liverpool,23-09-2017,0,52,10705,Vardy,Missed,leicester,33.023999999999944,120.542
35,liverpool,23-09-2017,0,52,11509,Mahrez,Missed,leicester,49.599999999999966,162.626
36,liverpool,23-09-2017,0,52,21942,Ndidi,Missed,leicester,121.72799999999995,232.098
37,liverpool,23-09-2017,0,52,2354,Okazaki,Missed,leicester,135.61599999999999,290.214
38,liverpool,23-09-2017,0,52,2354,Okazaki,Scored,leicester,20.92799999999994,172.64600000000002
39,liverpool,23-09-2017,0,52,10014,Demarai Gray,Missed,leicester,57.66399999999993,249.466
40,liverpool,23-09-2017,0,52,10705,Vardy,Missed,leicester,50.047999999999945,145.592
41,liverpool,23-09-2017,0,52,10705,Vardy,Missed,leicester,67.51999999999998,183
42,liverpool,23-09-2017,0,52,21942,Ndidi,Missed,leicester,125.31200000000001,212.392
43,leicester,23-09-2017,0,52,9258,Mohamed Sala,Missed,liverpool,62.14399999999999,183.334
44,leicester,23-09-2017,0,52,2673,Philippe Cou,Missed,liverpool,97.53600000000002,249.466
45,leicester,23-09-2017,0,52,2169,Emre Can,Missed,liverpool,123.07200000000003,124.21600000000004
46,leicester,23-09-2017,0,52,2673,Philippe Cou,Scored,liverpool,128.89600000000002,211.39000000000001
47,leicester,23-09-2017,0,52,4094,Alberto More,Missed,liverpool,99.77600000000002,248.798
48,leicester,23-09-2017,0,52,2021,Roberto Firm,Missed,liverpool,114.11200000000004,113.862
49,leicester,23-09-2017,0,52,4094,Alberto More,Missed,liverpool,105.15200000000003,252.80600000000004
50,leicester,23-09-2017,0,52,2021,Roberto Firm,Missed,liverpool,59.90399999999999,236.44
51,leicester,23-09-2017,0,52,2673,Philippe Cou,Missed,liverpool,59.45600000000002,263.15999999999997
52,leicester,23-09-2017,0,52,2021,Roberto Firm,Missed,liverpool,137.408,168.304
53,leicester,23-09-2017,0,52,2673,Philippe Cou,Missed,liverpool,106.04799999999999,250.802
54,leicester,23-09-2017,0,52,86,Jordan Hende,Scored,liverpool,79.61600000000001,204.042
55,leicester,23-09-2017,0,52,9258,Mohamed Sala,Missed,liverpool,58.11200000000003,212.392
56,leicester,23-09-2017,0,52,2673,Philippe Cou,Missed,liverpool,55.42399999999999,240.448
57,leicester,23-09-2017,0,52,9258,Mohamed Sala,Missed,liverpool,72,155.612
58,leicester,23-09-2017,0,52,441,Sturridge,Missed,liverpool,106.49600000000002,155.612
59,leicester,23-09-2017,0,52,90,Oxlade-Chamb,Missed,liverpool,66.17600000000002,268.838
60,leicester,23-09-2017,0,52,441,Sturridge,Missed,liverpool,130.24,220.40800000000002
61,leicester,23-09-2017,0,52,7968,Georginio Wi,Missed,liverpool,78.72,222.41199999999998
62,cpalace,23-09-2017,0,53,4958,4958,Missed,man-city,49.599999999999966,189.012
63,cpalace,23-09-2017,0,53,12319,12319,Missed,man-city,105.59999999999997,133.23399999999998
64,cpalace,23-09-2017,0,53,9350,9350,Missed,man-city,73.34399999999994,192.352
65,cpalace,23-09-2017,0,53,5558,5558,Missed,man-city,79.16799999999995,124.21600000000004
66,cpalace,23-09-2017,0,53,534,534,Missed,man-city,82.30399999999997,107.18199999999999
67,cpalace,23-09-2017,0,53,564,564,Missed,man-city,54.079999999999984,179.994
68,cpalace,23-09-2017,0,53,564,564,Missed,man-city,84.99199999999996,173.64800000000002
69,cpalace,23-09-2017,0,53,12319,12319,Scored,man-city,29.43999999999994,155.27800000000002
70,cpalace,23-09-2017,0,53,12319,12319,Missed,man-city,74.23999999999995,200.702
71,cpalace,23-09-2017,0,53,854,854,Missed,man-city,138.30399999999997,195.024
72,cpalace,23-09-2017,0,53,4958,4958,Missed,man-city,112.76799999999992,179.326
73,cpalace,23-09-2017,0,53,534,534,Missed,man-city,85.43999999999994,176.65400000000002
74,cpalace,23-09-2017,0,53,534,534,Scored,man-city,51.839999999999975,191.016
75,cpalace,23-09-2017,0,53,534,534,Missed,man-city,42.87999999999994,231.764
76,cpalace,23-09-2017,0,53,534,534,Scored,man-city,28.543999999999926,181.33
77,cpalace,23-09-2017,0,53,12319,12319,Missed,man-city,51.839999999999975,158.952
78,cpalace,23-09-2017,0,53,564,564,Missed,man-city,49.599999999999966,140.916
79,cpalace,23-09-2017,0,53,9356,9356,Missed,man-city,52.73599999999999,140.916
80,cpalace,23-09-2017,0,53,564,564,Missed,man-city,51.391999999999996,183.334
81,cpalace,23-09-2017,0,53,414,414,Scored,man-city,107.83999999999997,146.26000000000002
82,man-city,23-09-2017,0,53,10707,10707,Missed,cpalace,68.86399999999999,235.772
83,man-city,23-09-2017,0,53,4920,4920,Missed,cpalace,96.64000000000001,209.386
84,man-city,23-09-2017,0,53,851,851,Missed,cpalace,128,196.026
85,man-city,23-09-2017,0,53,4920,4920,Missed,cpalace,44.672000000000025,157.282
86,man-city,23-09-2017,0,53,4949,4949,Missed,cpalace,129.79200000000003,205.37800000000001
87,man-utd,23-09-2017,0,54,5496,5496,Missed,s-hampton,85.88799999999992,223.08
88,man-utd,23-09-2017,0,54,4112,4112,Missed,s-hampton,128.44799999999992,127.55600000000004
89,man-utd,23-09-2017,0,54,437,437,Missed,s-hampton,115.90399999999994,115.53200000000001
90,man-utd,23-09-2017,0,54,5496,5496,Missed,s-hampton,113.21599999999995,195.358
91,man-utd,23-09-2017,0,54,5496,5496,Missed,s-hampton,139.2,220.074
92,man-utd,23-09-2017,0,54,449,449,Missed,s-hampton,37.50399999999996,190.348
93,man-utd,23-09-2017,0,54,3732,3732,Missed,s-hampton,46.46399999999994,183.334
94,man-utd,23-09-2017,0,54,5496,5496,Missed,s-hampton,67.51999999999998,92.82
95,man-utd,23-09-2017,0,54,753,753,Missed,s-hampton,119.48799999999994,185.33800000000002
96,man-utd,23-09-2017,0,54,5496,5496,Missed,s-hampton,113.66399999999993,236.44
97,man-utd,23-09-2017,0,54,7763,7763,Missed,s-hampton,77.82399999999996,150.602
98,man-utd,23-09-2017,0,54,449,449,Missed,s-hampton,46.46399999999994,133.23399999999998
99,s-hampton,23-09-2017,0,54,5563,5563,Missed,man-utd,119.04,250.802
100,s-hampton,23-09-2017,0,54,19728,19728,Missed,man-utd,70.20799999999997,250.802
101,s-hampton,23-09-2017,0,54,897,897,Scored,man-utd,32.576000000000015,189.346
102,s-hampton,23-09-2017,0,54,19728,19728,Missed,man-utd,132.928,234.77
103,s-hampton,23-09-2017,0,54,5563,5563,Missed,man-utd,128,139.58
104,s-hampton,23-09-2017,0,54,897,897,Missed,man-utd,67.07200000000003,123.54800000000003
105,s-hampton,23-09-2017,0,54,1538,1538,Missed,man-utd,81.40799999999999,201.036
106,chelsea,23-09-2017,1,55,2000,Choupo-Motin,Missed,stoke,79.61599999999999,179.66
107,chelsea,23-09-2017,0,55,2172,Shaqiri,Missed,stoke,137.856,181.66400000000002
108,chelsea,23-09-2017,0,55,2172,Shaqiri,Missed,stoke,104.70399999999995,208.38400000000001
109,chelsea,23-09-2017,0,55,540,Joe Allen,Missed,stoke,133.82399999999996,213.394
110,chelsea,23-09-2017,0,55,2277,Mame Biram D,Missed,stoke,61.247999999999934,161.95800000000003
111,chelsea,23-09-2017,0,55,572,Darren Fletc,Missed,stoke,97.08799999999997,212.392
112,chelsea,23-09-2017,0,55,540,Joe Allen,Missed,stoke,85.88799999999992,193.02
113,chelsea,23-09-2017,0,55,2172,Shaqiri,Missed,stoke,129.79199999999997,247.462
114,chelsea,23-09-2017,0,55,540,Joe Allen,Missed,stoke,103.35999999999996,234.77
115,chelsea,23-09-2017,0,55,2000,Choupo-Motin,Missed,stoke,53.632000000000005,115.53200000000001
116,chelsea,23-09-2017,0,55,2277,Mame Biram D,Missed,stoke,32.575999999999965,213.394
