,Against,Date,Header,Match No,PlayerID,PlayerName,Scored,Team,x,y
0,west-ham,14-10-2017,1,70,871,Chris Wood,Missed,burnley,70.65599999999995,189.68
1,west-ham,14-10-2017,1,70,10264,Ben Mee,Missed,burnley,51.839999999999975,171.644
2,west-ham,14-10-2017,1,70,10300,Sam Vokes,Missed,burnley,74.68799999999993,190.014
3,west-ham,14-10-2017,1,70,871,Chris Wood,Scored,burnley,49.15199999999999,183
4,west-ham,14-10-2017,0,70,10292,Scott Arfiel,Missed,burnley,125.31200000000001,155.27800000000002
5,west-ham,14-10-2017,0,70,587,Robbie Brady,Missed,burnley,135.16799999999995,194.356
6,west-ham,14-10-2017,0,70,9360,Defour,Missed,burnley,119.03999999999996,241.45
7,west-ham,14-10-2017,0,70,10292,Scott Arfiel,Missed,burnley,112.76799999999992,213.728
8,west-ham,14-10-2017,0,70,10408,Jeff Hendric,Missed,burnley,142.78399999999993,218.404
9,west-ham,14-10-2017,0,70,9360,Defour,Missed,burnley,102.01599999999996,244.45600000000002
10,west-ham,14-10-2017,0,70,587,Robbie Brady,Missed,burnley,131.13599999999997,189.346
11,west-ham,14-10-2017,0,70,9360,Defour,Missed,burnley,124.416,190.348
12,west-ham,14-10-2017,0,70,7689,Berg Gudmund,Missed,burnley,82.75200000000001,157.95000000000002
13,west-ham,14-10-2017,0,70,7689,Berg Gudmund,Missed,burnley,121.72799999999995,196.36
14,west-ham,14-10-2017,0,70,743,Cork,Missed,burnley,61.69599999999997,126.22
15,west-ham,14-10-2017,0,70,9360,Defour,Missed,burnley,125.31200000000001,155.946
16,west-ham,14-10-2017,0,70,743,Cork,Missed,burnley,83.19999999999999,153.608
17,west-ham,14-10-2017,0,70,429,Lowton,Missed,burnley,23.16799999999995,234.77
18,west-ham,14-10-2017,0,70,587,Robbie Brady,Missed,burnley,117.69599999999997,273.18
19,west-ham,14-10-2017,0,70,871,Chris Wood,Missed,burnley,107.83999999999997,170.642
20,burnley,14-10-2017,0,70,10955,Michail Anto,Missed,west-ham,123.07200000000003,167.636
21,burnley,14-10-2017,0,70,10955,Michail Anto,Scored,west-ham,50.94399999999999,161.29000000000002
22,burnley,14-10-2017,0,70,18311,Lanzini,Missed,west-ham,112.76799999999999,166.96800000000002
23,burnley,14-10-2017,0,70,18311,Lanzini,Missed,west-ham,58.56,113.19399999999999
24,burnley,14-10-2017,0,70,2948,Pedro Obiang,Missed,west-ham,136.96,197.02800000000002
25,burnley,14-10-2017,0,70,10955,Michail Anto,Missed,west-ham,89.024,225.084
26,burnley,14-10-2017,0,70,10955,Michail Anto,Missed,west-ham,100.22399999999999,99.5
27,burnley,14-10-2017,0,70,2948,Pedro Obiang,Missed,west-ham,115.45600000000002,199.032
28,cpalace,14-10-2017,1,71,8197,Tiemoué Baka,Scored,chelsea,54.080000000000005,180.662
29,cpalace,14-10-2017,1,71,3635,Marcos Alons,Missed,chelsea,39.743999999999986,220.40800000000002
30,cpalace,14-10-2017,1,71,3635,Marcos Alons,Missed,chelsea,52.73600000000002,166.63400000000001
31,chelsea,14-10-2017,0,71,4942,Zaha,Missed,cpalace,31.23199999999997,219.072
32,chelsea,14-10-2017,0,71,851,Andros Towns,Missed,cpalace,121.27999999999997,102.172
33,chelsea,14-10-2017,0,71,1182,Azpilicueta,Scored,cpalace,54.976,184.67000000000002
34,chelsea,14-10-2017,0,71,3613,Dann,Missed,cpalace,37.05599999999998,215.06400000000002
35,chelsea,14-10-2017,0,71,4942,Zaha,Missed,cpalace,50.047999999999945,242.452
36,chelsea,14-10-2017,0,71,851,Andros Towns,Missed,cpalace,129.34399999999994,191.016
37,chelsea,14-10-2017,0,71,4942,Zaha,Scored,cpalace,45.56799999999993,133.568
38,chelsea,14-10-2017,0,71,111,Cabaye,Missed,cpalace,145.91999999999996,193.02
39,chelsea,14-10-2017,0,71,732,Puncheon,Missed,cpalace,52.287999999999954,124.55000000000001
40,chelsea,14-10-2017,0,71,9453,Milivojevic,Missed,cpalace,148.60799999999995,200.702
