,Against,Date,Match No,PlayerID,PlayerName,Scored,Team,x,y
67,sunderland,08-08-2015,3,10695,10695,Missed,leicester,71.55199999999996,257.48199999999997
68,sunderland,08-08-2015,3,2354,2354,Missed,leicester,75.13599999999997,197.696
69,leicester,08-08-2015,3,568,568,Missed,sunderland,48.70399999999999,179.326
70,leicester,08-08-2015,3,857,857,Missed,sunderland,48.70399999999999,206.714
71,leicester,08-08-2015,3,77,77,Missed,sunderland,38.84799999999998,160.62199999999999
72,leicester,08-08-2015,3,553,553,Missed,sunderland,146.81600000000003,140.582
73,leicester,08-08-2015,3,3670,3670,Missed,sunderland,84.99200000000003,61.75800000000004
74,leicester,08-08-2015,3,3670,3670,Missed,sunderland,36.607999999999976,206.714
75,leicester,08-08-2015,3,77,77,Scored,sunderland,74.24000000000001,197.02800000000002
76,leicester,08-08-2015,3,77,77,Missed,sunderland,77.37600000000002,222.41199999999998
77,leicester,08-08-2015,3,8494,8494,Missed,sunderland,98.43200000000003,177.99
78,leicester,08-08-2015,3,3670,3670,Scored,sunderland,36.607999999999976,189.012
79,leicester,08-08-2015,3,333,333,Missed,sunderland,147.264,176.32
80,spurs,08-08-2015,4,854,854,Scored,man-utd,58.559999999999945,182.666
81,spurs,08-08-2015,4,7959,7959,Missed,man-utd,78.71999999999997,140.582
82,spurs,08-08-2015,4,313,313,Missed,man-utd,108.28799999999995,209.386
83,spurs,08-08-2015,4,313,313,Missed,man-utd,84.096,171.978
84,spurs,08-08-2015,4,313,313,Missed,man-utd,86.33599999999996,238.77800000000002
85,spurs,08-08-2015,4,7959,7959,Missed,man-utd,100.22399999999993,113.862
86,spurs,08-08-2015,4,7959,7959,Missed,man-utd,139.2,167.97
87,spurs,08-08-2015,4,81,81,Missed,man-utd,62.591999999999985,150.602
88,spurs,08-08-2015,4,73,73,Missed,man-utd,65.27999999999997,171.644
89,spurs,08-08-2015,4,73,73,Missed,man-utd,129.34399999999994,118.20399999999998
90,man-utd,08-08-2015,4,61,61,Missed,spurs,59.90399999999999,219.74
91,man-utd,08-08-2015,4,856,856,Missed,spurs,91.71200000000003,160.62199999999999
92,man-utd,08-08-2015,4,7673,7673,Missed,spurs,76.03200000000004,181.99800000000002
93,man-utd,08-08-2015,4,856,856,Missed,spurs,70.20799999999997,98.49800000000002
94,man-utd,08-08-2015,4,854,854,Missed,spurs,44.672000000000025,133.902
95,man-utd,08-08-2015,4,7673,7673,Missed,spurs,83.64799999999998,240.448
96,man-utd,08-08-2015,4,61,61,Missed,spurs,46.01600000000002,256.81399999999996
97,man-utd,08-08-2015,4,61,61,Missed,spurs,96.19200000000004,134.23600000000002
98,man-utd,08-08-2015,4,856,856,Missed,spurs,59.90399999999999,182.666
99,cpalace,08-08-2015,5,870,870,Missed,norwich,142.78399999999993,243.788
100,cpalace,08-08-2015,5,10186,10186,Missed,norwich,37.05599999999998,176.32
101,cpalace,08-08-2015,5,1348,1348,Missed,norwich,146.36799999999994,190.014
102,cpalace,08-08-2015,5,587,587,Missed,norwich,128.89599999999996,244.79000000000002
103,cpalace,08-08-2015,5,649,649,Missed,norwich,140.096,121.87800000000001
104,cpalace,08-08-2015,5,587,587,Missed,norwich,106.49599999999998,148.932
105,cpalace,08-08-2015,5,1348,1348,Missed,norwich,102.46399999999994,199.032
106,cpalace,08-08-2015,5,649,649,Missed,norwich,59.45599999999996,205.044
107,cpalace,08-08-2015,5,655,655,Missed,norwich,116.79999999999995,259.152
108,cpalace,08-08-2015,5,649,649,Missed,norwich,54.976,185.00400000000002
109,cpalace,08-08-2015,5,10186,10186,Missed,norwich,28.095999999999947,228.758
110,cpalace,08-08-2015,5,652,652,Missed,norwich,112.32,190.014
111,cpalace,08-08-2015,5,5496,5496,Scored,norwich,145.47199999999998,202.038
112,cpalace,08-08-2015,5,649,649,Missed,norwich,132.03199999999998,188.01000000000002
113,cpalace,08-08-2015,5,655,655,Missed,norwich,40.639999999999986,245.458
114,cpalace,08-08-2015,5,587,587,Missed,norwich,113.66399999999993,151.93800000000002
115,cpalace,08-08-2015,5,774,774,Missed,norwich,67.51999999999998,198.03
116,norwich,08-08-2015,5,5152,5152,Missed,cpalace,81.85600000000002,262.158
117,norwich,08-08-2015,5,732,732,Missed,cpalace,84.99200000000003,150.26800000000003
118,norwich,08-08-2015,5,5195,5195,Missed,cpalace,31.68,175.318
119,norwich,08-08-2015,5,5187,5187,Missed,cpalace,34.36799999999998,119.20600000000002
120,norwich,08-08-2015,5,4942,4942,Scored,cpalace,36.160000000000004,208.71800000000002
121,norwich,08-08-2015,5,5152,5152,Missed,cpalace,76.92799999999998,149.266
122,norwich,08-08-2015,5,5207,5207,Scored,cpalace,26.752000000000027,214.39600000000002
123,norwich,08-08-2015,5,111,111,Missed,cpalace,124.41600000000003,124.55000000000001
124,norwich,08-08-2015,5,5188,5188,Missed,cpalace,112.76799999999999,188.01000000000002
125,norwich,08-08-2015,5,799,799,Missed,cpalace,106.49600000000002,197.696
126,norwich,08-08-2015,5,111,111,Scored,cpalace,66.17600000000002,160.62199999999999
127,west-ham,09-08-2015,6,113,113,Missed,arsenal,80.512,164.964
128,west-ham,09-08-2015,6,123,123,Missed,arsenal,115.45599999999996,238.77800000000002
129,west-ham,09-08-2015,6,90,90,Missed,arsenal,115.00799999999992,165.966
130,west-ham,09-08-2015,6,311,311,Missed,arsenal,53.18399999999997,118.53800000000001
131,west-ham,09-08-2015,6,115,115,Missed,arsenal,52.287999999999954,140.582
132,west-ham,09-08-2015,6,120,120,Missed,arsenal,55.42399999999992,173.64800000000002
133,west-ham,09-08-2015,6,377,377,Missed,arsenal,104.25599999999997,262.492
134,west-ham,09-08-2015,6,377,377,Missed,arsenal,127.10399999999993,194.022
135,west-ham,09-08-2015,6,110,110,Missed,arsenal,97.08799999999997,249.466
136,west-ham,09-08-2015,6,123,123,Missed,arsenal,59.45599999999996,153.942
137,west-ham,09-08-2015,6,115,115,Missed,arsenal,59.45599999999996,123.214
138,west-ham,09-08-2015,6,90,90,Missed,arsenal,72.89599999999996,114.19600000000003
139,west-ham,09-08-2015,6,115,115,Missed,arsenal,85.43999999999994,211.39000000000001
140,west-ham,09-08-2015,6,115,115,Missed,arsenal,51.839999999999975,175.986
141,west-ham,09-08-2015,6,1581,1581,Missed,arsenal,73.34399999999994,92.48600000000005
142,west-ham,09-08-2015,6,79,79,Missed,arsenal,106.04799999999994,265.832
143,west-ham,09-08-2015,6,311,311,Missed,arsenal,108.73599999999999,152.94
144,west-ham,09-08-2015,6,90,90,Missed,arsenal,83.64799999999991,251.47
145,west-ham,09-08-2015,6,79,79,Missed,arsenal,66.17599999999999,195.358
146,west-ham,09-08-2015,6,115,115,Missed,arsenal,41.535999999999945,212.05800000000002
147,west-ham,09-08-2015,6,1581,1581,Missed,arsenal,61.247999999999934,128.224
148,west-ham,09-08-2015,6,1581,1581,Missed,arsenal,69.75999999999999,140.582
149,arsenal,09-08-2015,6,10560,10560,Missed,west-ham,118.59200000000004,243.788
150,arsenal,09-08-2015,6,15035,15035,Missed,west-ham,86.33600000000001,266.834
151,arsenal,09-08-2015,6,2725,2725,Missed,west-ham,85.44000000000001,140.582
152,arsenal,09-08-2015,6,1103,1103,Missed,west-ham,121.28000000000002,160.62199999999999
153,arsenal,09-08-2015,6,9470,9470,Scored,west-ham,53.632000000000026,176.98800000000003
154,arsenal,09-08-2015,6,2725,2725,Scored,west-ham,123.96799999999999,241.11600000000004
155,arsenal,09-08-2015,6,15035,15035,Missed,west-ham,53.18399999999999,131.23000000000002
156,arsenal,09-08-2015,6,924,924,Missed,west-ham,138.75200000000004,185.00400000000002
157,s-hampton,09-08-2015,7,7968,7968,Missed,newcastle,80.06399999999996,190.014
158,s-hampton,09-08-2015,7,625,625,Missed,newcastle,104.25599999999997,185.33800000000002
159,s-hampton,09-08-2015,7,603,603,Missed,newcastle,47.807999999999936,198.364
160,s-hampton,09-08-2015,7,603,603,Missed,newcastle,59.45599999999996,182.332
161,s-hampton,09-08-2015,7,625,625,Scored,newcastle,18.239999999999952,184.336
162,s-hampton,09-08-2015,7,7968,7968,Scored,newcastle,54.079999999999984,197.696
163,s-hampton,09-08-2015,7,621,621,Missed,newcastle,140.99200000000002,134.57000000000002
164,s-hampton,09-08-2015,7,3065,3065,Missed,newcastle,113.21599999999995,159.954
165,s-hampton,09-08-2015,7,625,625,Missed,newcastle,47.807999999999936,137.91
166,newcastle,09-08-2015,7,16192,16192,Missed,s-hampton,36.160000000000004,128.224
167,newcastle,09-08-2015,7,7763,7763,Missed,s-hampton,135.61600000000004,140.24800000000002
168,newcastle,09-08-2015,7,2869,2869,Scored,s-hampton,54.080000000000005,209.386
169,newcastle,09-08-2015,7,750,750,Missed,s-hampton,53.632000000000026,186.006
170,newcastle,09-08-2015,7,3272,3272,Missed,s-hampton,97.08799999999998,228.758
171,newcastle,09-08-2015,7,7763,7763,Missed,s-hampton,65.28,152.272
172,newcastle,09-08-2015,7,3732,3732,Missed,s-hampton,45.120000000000005,176.98800000000003
173,newcastle,09-08-2015,7,729,729,Missed,s-hampton,47.36,173.64800000000002
174,newcastle,09-08-2015,7,7763,7763,Missed,s-hampton,110.08000000000001,93.154
175,newcastle,09-08-2015,7,2869,2869,Missed,s-hampton,66.624,119.54000000000002
176,newcastle,09-08-2015,7,263,263,Scored,s-hampton,49.15200000000003,204.71
177,newcastle,09-08-2015,7,263,263,Missed,s-hampton,155.32799999999997,188.67800000000003
178,newcastle,09-08-2015,7,3272,3272,Missed,s-hampton,84.544,162.626
179,newcastle,09-08-2015,7,3272,3272,Missed,s-hampton,79.16799999999998,199.70000000000002
180,liverpool,09-08-2015,8,531,531,Missed,stoke,76.47999999999996,196.36
181,liverpool,09-08-2015,8,2277,2277,Missed,stoke,127.10399999999993,141.918
182,liverpool,09-08-2015,8,75,75,Missed,stoke,65.72799999999995,173.64800000000002
183,liverpool,09-08-2015,8,200,200,Missed,stoke,64.38399999999996,135.23800000000003
184,liverpool,09-08-2015,8,531,531,Missed,stoke,123.072,156.614
185,liverpool,09-08-2015,8,5532,5532,Missed,stoke,122.62399999999997,280.862
186,liverpool,09-08-2015,8,5532,5532,Missed,stoke,78.71999999999997,210.054
187,stoke,09-08-2015,8,723,723,Missed,liverpool,121.28000000000002,222.07800000000003
188,stoke,09-08-2015,8,2673,2673,Missed,liverpool,127.104,213.06
189,stoke,09-08-2015,8,4299,4299,Missed,liverpool,76.03200000000004,99.16600000000003
190,stoke,09-08-2015,8,1156,1156,Missed,liverpool,57.663999999999994,263.15999999999997
191,stoke,09-08-2015,8,519,519,Missed,liverpool,54.97600000000001,179.994
192,stoke,09-08-2015,8,3738,3738,Missed,liverpool,61.247999999999976,208.05
193,stoke,09-08-2015,8,2673,2673,Missed,liverpool,149.504,174.984
194,stoke,09-08-2015,8,2673,2673,Scored,liverpool,138.304,195.024
195,man-city,10-08-2015,9,727,727,Missed,wba,149.952,196.36
196,man-city,10-08-2015,9,727,727,Missed,wba,136.512,190.348
197,man-city,10-08-2015,9,800,800,Missed,wba,132.92799999999994,202.038
198,man-city,10-08-2015,9,884,884,Missed,wba,37.05599999999998,184.336
199,man-city,10-08-2015,9,800,800,Missed,wba,138.30399999999997,235.772
200,man-city,10-08-2015,9,868,868,Missed,wba,57.21599999999995,159.954
201,man-city,10-08-2015,9,869,869,Missed,wba,44.22399999999993,130.228
202,man-city,10-08-2015,9,868,868,Missed,wba,67.072,239.112
203,man-city,10-08-2015,9,463,463,Missed,wba,128.44799999999992,139.91400000000002
204,wba,10-08-2015,9,308,308,Missed,man-city,121.72799999999998,165.966
205,wba,10-08-2015,9,308,308,Scored,man-city,64.38399999999999,165.29800000000003
206,wba,10-08-2015,9,308,308,Missed,man-city,50.04799999999998,250.46800000000002
207,wba,10-08-2015,9,555,555,Missed,man-city,98.88000000000001,125.88600000000002
208,wba,10-08-2015,9,5574,5574,Missed,man-city,114.56,154.61
209,wba,10-08-2015,9,318,318,Missed,man-city,119.48799999999999,122.88
210,wba,10-08-2015,9,5574,5574,Missed,man-city,66.17600000000002,167.636
211,wba,10-08-2015,9,555,555,Scored,man-city,100.67200000000004,181.99800000000002
212,wba,10-08-2015,9,5574,5574,Missed,man-city,95.29600000000002,202.706
213,wba,10-08-2015,9,534,534,Missed,man-city,56.32000000000001,206.046
