x,y,Team,Against,Scored,Match No
99.776,194.022,leicester,sunderland,Missed,3
71.552,257.482,leicester,sunderland,Missed,3
75.136,197.696,leicester,sunderland,Missed,3
48.704,179.326,sunderland,leicester,Missed,3
48.704,206.714,sunderland,leicester,Missed,3
38.848,160.622,sunderland,leicester,Missed,3
146.816,140.582,sunderland,leicester,Missed,3
84.992,61.758,sunderland,leicester,Missed,3
36.608,206.714,sunderland,leicester,Missed,3
74.24,197.028,sunderland,leicester,Scored,3
77.376,222.412,sunderland,leicester,Missed,3
98.432,177.99,sunderland,leicester,Missed,3
36.608,189.012,sunderland,leicester,Scored,3
147.264,176.32,sunderland,leicester,Missed,3
58.56,182.666,man-utd,spurs,Scored,4
78.72,140.582,man-utd,spurs,Missed,4
108.288,209.386,man-utd,spurs,Missed,4
84.096,171.978,man-utd,spurs,Missed,4
86.336,238.778,man-utd,spurs,Missed,4
100.224,113.862,man-utd,spurs,Missed,4
139.2,167.97,man-utd,spurs,Missed,4
62.592,150.602,man-utd,spurs,Missed,4
65.28,171.644,man-utd,spurs,Missed,4
129.344,118.204,man-utd,spurs,Missed,4
59.904,219.74,spurs,man-utd,Missed,4
91.712,160.622,spurs,man-utd,Missed,4
76.032,181.998,spurs,man-utd,Missed,4
70.208,98.498,spurs,man-utd,Missed,4
44.672,133.902,spurs,man-utd,Missed,4
83.648,240.448,spurs,man-utd,Missed,4
46.016,256.814,spurs,man-utd,Missed,4
96.192,134.236,spurs,man-utd,Missed,4
59.904,182.666,spurs,man-utd,Missed,4
142.784,243.788,norwich,cpalace,Missed,5
37.056,176.32,norwich,cpalace,Missed,5
146.368,190.014,norwich,cpalace,Missed,5
128.896,244.79,norwich,cpalace,Missed,5
140.096,121.878,norwich,cpalace,Missed,5
106.496,148.932,norwich,cpalace,Missed,5
102.464,199.032,norwich,cpalace,Missed,5
59.456,205.044,norwich,cpalace,Missed,5
116.8,259.152,norwich,cpalace,Missed,5
54.976,185.004,norwich,cpalace,Missed,5
28.096,228.758,norwich,cpalace,Missed,5
112.32,190.014,norwich,cpalace,Missed,5
145.472,202.038,norwich,cpalace,Scored,5
132.032,188.01,norwich,cpalace,Missed,5
40.64,245.458,norwich,cpalace,Missed,5
113.664,151.938,norwich,cpalace,Missed,5
67.52,198.03,norwich,cpalace,Missed,5
81.856,262.158,cpalace,norwich,Missed,5
84.992,150.268,cpalace,norwich,Missed,5
31.68,175.318,cpalace,norwich,Missed,5
34.368,119.206,cpalace,norwich,Missed,5
36.16,208.718,cpalace,norwich,Scored,5
76.928,149.266,cpalace,norwich,Missed,5
26.752,214.396,cpalace,norwich,Scored,5
124.416,124.55,cpalace,norwich,Missed,5
112.768,188.01,cpalace,norwich,Missed,5
106.496,197.696,cpalace,norwich,Missed,5
66.176,160.622,cpalace,norwich,Scored,5
80.512,164.964,arsenal,west-ham,Missed,6
115.456,238.778,arsenal,west-ham,Missed,6
115.008,165.966,arsenal,west-ham,Missed,6
53.184,118.538,arsenal,west-ham,Missed,6
52.288,140.582,arsenal,west-ham,Missed,6
55.424,173.648,arsenal,west-ham,Missed,6
104.256,262.492,arsenal,west-ham,Missed,6
127.104,194.022,arsenal,west-ham,Missed,6
97.088,249.466,arsenal,west-ham,Missed,6
59.456,153.942,arsenal,west-ham,Missed,6
59.456,123.214,arsenal,west-ham,Missed,6
72.896,114.196,arsenal,west-ham,Missed,6
85.44,211.39,arsenal,west-ham,Missed,6
51.84,175.986,arsenal,west-ham,Missed,6
73.344,92.486,arsenal,west-ham,Missed,6
106.048,265.832,arsenal,west-ham,Missed,6
108.736,152.94,arsenal,west-ham,Missed,6
83.648,251.47,arsenal,west-ham,Missed,6
66.176,195.358,arsenal,west-ham,Missed,6
41.536,212.058,arsenal,west-ham,Missed,6
61.248,128.224,arsenal,west-ham,Missed,6
69.76,140.582,arsenal,west-ham,Missed,6
118.592,243.788,west-ham,arsenal,Missed,6
86.336,266.834,west-ham,arsenal,Missed,6
85.44,140.582,west-ham,arsenal,Missed,6
121.28,160.622,west-ham,arsenal,Missed,6
53.632,176.988,west-ham,arsenal,Scored,6
123.968,241.116,west-ham,arsenal,Scored,6
53.184,131.23,west-ham,arsenal,Missed,6
138.752,185.004,west-ham,arsenal,Missed,6
80.064,190.014,newcastle,s-hampton,Missed,7
104.256,185.338,newcastle,s-hampton,Missed,7
47.808,198.364,newcastle,s-hampton,Missed,7
59.456,182.332,newcastle,s-hampton,Missed,7
18.24,184.336,newcastle,s-hampton,Scored,7
54.08,197.696,newcastle,s-hampton,Scored,7
140.992,134.57,newcastle,s-hampton,Missed,7
113.216,159.954,newcastle,s-hampton,Missed,7
47.808,137.91,newcastle,s-hampton,Missed,7
36.16,128.224,s-hampton,newcastle,Missed,7
135.616,140.248,s-hampton,newcastle,Missed,7
54.08,209.386,s-hampton,newcastle,Scored,7
53.632,186.006,s-hampton,newcastle,Missed,7
97.088,228.758,s-hampton,newcastle,Missed,7
65.28,152.272,s-hampton,newcastle,Missed,7
45.12,176.988,s-hampton,newcastle,Missed,7
47.36,173.648,s-hampton,newcastle,Missed,7
110.08,93.154,s-hampton,newcastle,Missed,7
66.624,119.54,s-hampton,newcastle,Missed,7
49.152,204.71,s-hampton,newcastle,Scored,7
155.328,188.678,s-hampton,newcastle,Missed,7
84.544,162.626,s-hampton,newcastle,Missed,7
79.168,199.7,s-hampton,newcastle,Missed,7
76.48,196.36,stoke,liverpool,Missed,8
127.104,141.918,stoke,liverpool,Missed,8
65.728,173.648,stoke,liverpool,Missed,8
64.384,135.238,stoke,liverpool,Missed,8
123.072,156.614,stoke,liverpool,Missed,8
122.624,280.862,stoke,liverpool,Missed,8
78.72,210.054,stoke,liverpool,Missed,8
121.28,222.078,liverpool,stoke,Missed,8
127.104,213.06,liverpool,stoke,Missed,8
76.032,99.166,liverpool,stoke,Missed,8
57.664,263.16,liverpool,stoke,Missed,8
54.976,179.994,liverpool,stoke,Missed,8
61.248,208.05,liverpool,stoke,Missed,8
149.504,174.984,liverpool,stoke,Missed,8
138.304,195.024,liverpool,stoke,Scored,8
149.952,196.36,wba,man-city,Missed,9
136.512,190.348,wba,man-city,Missed,9
132.928,202.038,wba,man-city,Missed,9
37.056,184.336,wba,man-city,Missed,9
138.304,235.772,wba,man-city,Missed,9
57.216,159.954,wba,man-city,Missed,9
44.224,130.228,wba,man-city,Missed,9
67.072,239.112,wba,man-city,Missed,9
128.448,139.914,wba,man-city,Missed,9
121.728,165.966,man-city,wba,Missed,9
64.384,165.298,man-city,wba,Scored,9
50.048,250.468,man-city,wba,Missed,9
98.88,125.886,man-city,wba,Missed,9
114.56,154.61,man-city,wba,Missed,9
119.488,122.88,man-city,wba,Missed,9
66.176,167.636,man-city,wba,Missed,9
100.672,181.998,man-city,wba,Scored,9
95.296,202.706,man-city,wba,Missed,9
56.32,206.046,man-city,wba,Missed,9
76.48,109.854,man-city,wba,Missed,9
37.504,239.78,man-city,wba,Missed,9
36.16,232.766,man-city,wba,Missed,9
33.024,216.4,man-city,wba,Scored,9
141.888,143.922,man-city,wba,Missed,9
84.992,179.994,man-city,wba,Missed,9
51.392,204.042,man-city,wba,Missed,9
72,210.054,man-city,wba,Missed,9
97.984,196.026,man-city,wba,Missed,9
113.216,270.174,man-city,wba,Missed,9
58.56,202.038,avilla,man-utd,Missed,10
111.872,167.636,avilla,man-utd,Missed,10
56.768,206.714,avilla,man-utd,Missed,10
79.616,223.414,avilla,man-utd,Missed,10
66.176,219.072,avilla,man-utd,Missed,10
36.608,143.588,man-utd,avilla,Missed,10
74.688,237.442,man-utd,avilla,Missed,10
136.064,249.8,man-utd,avilla,Missed,10
40.192,232.766,man-utd,avilla,Scored,10
60.8,216.066,man-utd,avilla,Missed,10
139.648,259.82,man-utd,avilla,Missed,10
79.616,284.87,man-utd,avilla,Missed,10
86.336,213.06,man-utd,avilla,Missed,10
125.312,195.024,man-utd,avilla,Missed,10
72.448,148.932,s-hampton,everton,Missed,11
47.808,157.95,s-hampton,everton,Missed,11
24.064,136.574,s-hampton,everton,Missed,11
54.976,202.706,s-hampton,everton,Missed,11
117.696,95.158,s-hampton,everton,Missed,11
42.88,122.212,s-hampton,everton,Missed,11
50.048,169.64,s-hampton,everton,Missed,11
56.32,169.64,s-hampton,everton,Missed,11
84.096,250.134,s-hampton,everton,Missed,11
72.896,185.338,s-hampton,everton,Missed,11
71.552,197.028,s-hampton,everton,Missed,11
74.24,193.02,s-hampton,everton,Missed,11
59.904,168.304,s-hampton,everton,Missed,11
132.032,242.452,s-hampton,everton,Missed,11
89.92,226.754,s-hampton,everton,Missed,11
84.992,207.382,s-hampton,everton,Missed,11
140.544,212.392,s-hampton,everton,Missed,11
71.552,231.43,everton,s-hampton,Missed,11
95.296,264.496,everton,s-hampton,Missed,11
47.36,199.7,everton,s-hampton,Scored,11
80.96,180.662,everton,s-hampton,Missed,11
63.936,240.448,everton,s-hampton,Missed,11
98.432,190.348,everton,s-hampton,Scored,11
61.696,226.754,everton,s-hampton,Missed,11
76.032,216.4,everton,s-hampton,Scored,11
73.344,128.224,everton,s-hampton,Missed,11
117.248,137.242,everton,s-hampton,Missed,11
147.264,196.36,sunderland,norwich,Missed,12
140.992,174.316,sunderland,norwich,Missed,12
51.392,207.048,sunderland,norwich,Missed,12
125.76,163.294,sunderland,norwich,Missed,12
47.808,171.978,sunderland,norwich,Missed,12
76.032,189.68,sunderland,norwich,Scored,12
110.08,253.14,norwich,sunderland,Missed,12
102.016,238.444,norwich,sunderland,Missed,12
67.52,205.044,norwich,sunderland,Missed,12
107.392,94.824,norwich,sunderland,Missed,12
39.744,189.012,norwich,sunderland,Scored,12
109.632,99.5,norwich,sunderland,Missed,12
47.36,126.22,norwich,sunderland,Scored,12
60.8,186.006,norwich,sunderland,Missed,12
118.592,242.786,norwich,sunderland,Missed,12
93.952,193.02,norwich,sunderland,Missed,12
56.32,135.238,norwich,sunderland,Scored,12
79.168,127.556,norwich,sunderland,Missed,12
75.584,115.866,norwich,sunderland,Missed,12
128.896,190.682,norwich,sunderland,Missed,12
130.688,245.458,norwich,sunderland,Missed,12
113.216,187.008,norwich,sunderland,Missed,12
84.096,186.006,norwich,sunderland,Missed,12
60.352,212.058,norwich,sunderland,Missed,12
103.808,254.81,swansea,newcastle,Missed,13
121.728,171.978,swansea,newcastle,Missed,13
82.304,213.06,swansea,newcastle,Missed,13
53.184,166.3,swansea,newcastle,Scored,13
127.104,188.678,swansea,newcastle,Missed,13
132.928,139.246,swansea,newcastle,Missed,13
119.488,215.732,swansea,newcastle,Missed,13
153.984,187.008,swansea,newcastle,Missed,13
108.736,123.214,swansea,newcastle,Missed,13
116.8,199.032,swansea,newcastle,Missed,13
46.016,173.648,swansea,newcastle,Scored,13
82.752,168.972,swansea,newcastle,Missed,13
113.664,173.314,swansea,newcastle,Missed,13
47.808,176.32,swansea,newcastle,Missed,13
54.976,263.828,swansea,newcastle,Missed,13
133.376,256.814,swansea,newcastle,Missed,13
53.632,213.06,swansea,newcastle,Missed,13
104.704,206.714,swansea,newcastle,Missed,13
149.952,218.738,swansea,newcastle,Missed,13
77.824,252.806,newcastle,swansea,Missed,13
106.944,244.79,newcastle,swansea,Missed,13
110.528,137.576,newcastle,swansea,Missed,13
126.208,270.842,newcastle,swansea,Missed,13
114.112,210.722,spurs,stoke,Missed,14
80.96,124.216,spurs,stoke,Missed,14
41.088,173.314,spurs,stoke,Scored,14
128.448,210.722,spurs,stoke,Missed,14
60.8,218.738,spurs,stoke,Scored,14
59.008,163.628,spurs,stoke,Missed,14
142.784,133.902,spurs,stoke,Missed,14
47.808,167.636,spurs,stoke,Missed,14
99.776,174.316,spurs,stoke,Missed,14
127.104,204.376,spurs,stoke,Missed,14
43.328,241.116,spurs,stoke,Missed,14
68.416,120.542,spurs,stoke,Missed,14
133.376,197.028,spurs,stoke,Missed,14
122.624,134.57,stoke,spurs,Missed,14
57.664,110.188,stoke,spurs,Missed,14
56.768,133.234,stoke,spurs,Missed,14
47.36,189.012,stoke,spurs,Missed,14
77.824,176.32,stoke,spurs,Missed,14
60.352,186.006,stoke,spurs,Missed,14
52.288,174.316,stoke,spurs,Missed,14
96.192,235.772,stoke,spurs,Missed,14
113.664,231.43,stoke,spurs,Missed,14
72,299.566,stoke,spurs,Missed,14
67.072,182.666,stoke,spurs,Scored,14
61.248,157.282,stoke,spurs,Missed,14
32.576,193.688,stoke,spurs,Scored,14
67.072,169.64,stoke,spurs,Missed,14
46.912,173.648,stoke,spurs,Missed,14
145.024,230.762,watford,wba,Missed,15
55.872,170.642,watford,wba,Missed,15
75.136,170.976,watford,wba,Missed,15
80.064,268.17,watford,wba,Missed,15
61.248,145.592,watford,wba,Missed,15
93.056,120.542,watford,wba,Missed,15
125.312,166.968,watford,wba,Missed,15
36.608,128.224,watford,wba,Missed,15
98.88,99.5,watford,wba,Missed,15
131.136,165.632,watford,wba,Missed,15
75.136,175.318,watford,wba,Missed,15
148.608,115.532,watford,wba,Missed,15
49.6,196.36,watford,wba,Missed,15
126.656,167.302,watford,wba,Missed,15
109.184,224.75,watford,wba,Missed,15
121.728,187.342,watford,wba,Missed,15
149.952,156.614,wba,watford,Missed,15
28.544,206.046,wba,watford,Missed,15
46.016,173.648,wba,watford,Missed,15
76.032,121.878,wba,watford,Missed,15
32.128,200.368,wba,watford,Missed,15
128.896,246.794,wba,watford,Missed,15
110.08,142.586,west-ham,leicester,Missed,16
89.024,267.168,west-ham,leicester,Missed,16
40.192,223.414,west-ham,leicester,Missed,16
92.608,232.766,west-ham,leicester,Missed,16
88.576,230.762,west-ham,leicester,Missed,16
78.72,186.006,west-ham,leicester,Scored,16
95.744,185.338,west-ham,leicester,Missed,16
34.368,218.738,west-ham,leicester,Missed,16
88.576,130.228,west-ham,leicester,Missed,16
53.184,163.962,west-ham,leicester,Missed,16
20.032,192.686,leicester,west-ham,Scored,16
61.248,212.392,leicester,west-ham,Missed,16
61.696,167.302,leicester,west-ham,Missed,16
24.512,158.284,leicester,west-ham,Missed,16
140.544,184.336,leicester,west-ham,Missed,16
68.864,197.696,leicester,west-ham,Scored,16
80.064,135.572,leicester,west-ham,Missed,16
79.616,139.914,leicester,west-ham,Missed,16
136.512,182.666,leicester,west-ham,Missed,16
137.856,219.406,leicester,west-ham,Missed,16
106.048,183.334,cpalace,arsenal,Missed,17
121.28,116.534,cpalace,arsenal,Missed,17
107.392,248.13,cpalace,arsenal,Scored,17
108.736,124.884,cpalace,arsenal,Missed,17
74.688,152.606,cpalace,arsenal,Missed,17
47.36,195.024,cpalace,arsenal,Missed,17
57.216,137.576,cpalace,arsenal,Missed,17
73.344,170.642,cpalace,arsenal,Missed,17
50.048,194.022,cpalace,arsenal,Missed,17
28.096,179.326,cpalace,arsenal,Missed,17
106.048,161.958,cpalace,arsenal,Missed,17
127.552,209.386,arsenal,cpalace,Missed,17
50.944,217.068,arsenal,cpalace,Missed,17
129.792,109.186,arsenal,cpalace,Missed,17
93.056,177.99,arsenal,cpalace,Missed,17
38.848,148.264,arsenal,cpalace,Missed,17
59.904,146.26,arsenal,cpalace,Missed,17
72,206.046,arsenal,cpalace,Missed,17
67.52,170.308,arsenal,cpalace,Scored,17
41.536,106.18,arsenal,cpalace,Missed,17
62.144,183,arsenal,cpalace,Missed,17
105.6,159.62,arsenal,cpalace,Missed,17
18.688,215.064,arsenal,cpalace,Missed,17
71.552,206.714,arsenal,cpalace,Missed,17
37.504,212.392,arsenal,cpalace,Missed,17
24.512,179.994,arsenal,cpalace,Scored,17
50.496,220.074,arsenal,cpalace,Missed,17
55.424,243.12,arsenal,cpalace,Missed,17
60.8,219.74,arsenal,cpalace,Missed,17
71.552,124.884,arsenal,cpalace,Missed,17
59.904,227.422,arsenal,cpalace,Missed,17
59.008,120.542,arsenal,cpalace,Missed,17
82.752,155.612,man-city,chelsea,Missed,18
60.352,255.478,man-city,chelsea,Missed,18
78.72,202.706,man-city,chelsea,Missed,18
76.48,195.692,man-city,chelsea,Missed,18
32.576,177.99,man-city,chelsea,Missed,18
78.72,194.356,man-city,chelsea,Scored,18
109.184,209.386,man-city,chelsea,Missed,18
63.04,195.692,man-city,chelsea,Missed,18
50.496,173.648,man-city,chelsea,Missed,18
76.032,227.756,man-city,chelsea,Missed,18
102.016,201.37,man-city,chelsea,Missed,18
131.136,237.776,man-city,chelsea,Missed,18
67.072,133.902,man-city,chelsea,Missed,18
122.624,105.512,man-city,chelsea,Missed,18
49.6,158.618,man-city,chelsea,Scored,18
95.744,228.09,man-city,chelsea,Scored,18
134.72,192.352,man-city,chelsea,Missed,18
102.912,124.216,man-city,chelsea,Missed,18
29.44,212.058,chelsea,man-city,Missed,18
122.624,197.028,chelsea,man-city,Missed,18
140.992,153.608,chelsea,man-city,Missed,18
116.352,222.412,chelsea,man-city,Missed,18
75.136,185.338,chelsea,man-city,Missed,18
115.008,141.25,chelsea,man-city,Missed,18
74.24,116.534,chelsea,man-city,Missed,18
99.776,145.592,chelsea,man-city,Missed,18
26.752,230.762,chelsea,man-city,Missed,18
46.912,189.012,chelsea,man-city,Missed,18
118.592,140.916,liverpool,b-mouth,Missed,19
126.208,144.924,liverpool,b-mouth,Missed,19
35.264,191.016,liverpool,b-mouth,Scored,19
108.736,222.412,liverpool,b-mouth,Missed,19
114.112,199.366,liverpool,b-mouth,Missed,19
85.44,193.02,liverpool,b-mouth,Missed,19
106.944,249.466,liverpool,b-mouth,Missed,19
48.704,154.61,liverpool,b-mouth,Missed,19
93.952,110.522,liverpool,b-mouth,Missed,19
118.592,224.416,liverpool,b-mouth,Missed,19
75.584,260.488,liverpool,b-mouth,Missed,19
103.36,268.504,liverpool,b-mouth,Missed,19
83.648,205.044,liverpool,b-mouth,Missed,19
70.656,175.986,liverpool,b-mouth,Missed,19
46.016,187.342,liverpool,b-mouth,Missed,19
76.48,199.366,liverpool,b-mouth,Missed,19
111.424,251.47,liverpool,b-mouth,Missed,19
111.872,155.612,liverpool,b-mouth,Missed,19
50.944,220.074,b-mouth,liverpool,Missed,19
133.824,199.366,b-mouth,liverpool,Missed,19
91.712,120.542,b-mouth,liverpool,Missed,19
106.496,129.56,b-mouth,liverpool,Missed,19
82.304,120.542,b-mouth,liverpool,Missed,19
41.088,126.554,b-mouth,liverpool,Missed,19
116.352,158.618,b-mouth,liverpool,Missed,19
112.32,145.926,b-mouth,liverpool,Missed,19
53.632,215.398,b-mouth,liverpool,Missed,19
58.112,121.21,b-mouth,liverpool,Missed,19
140.992,183.334,b-mouth,liverpool,Missed,19
43.776,138.578,b-mouth,liverpool,Missed,19
54.08,183,b-mouth,liverpool,Missed,19
105.152,186.006,cpalace,avilla,Missed,20
116.8,210.388,cpalace,avilla,Missed,20
41.984,146.26,cpalace,avilla,Missed,20
100.672,130.228,cpalace,avilla,Missed,20
140.544,157.282,cpalace,avilla,Missed,20
24.064,157.282,cpalace,avilla,Missed,20
76.032,153.608,cpalace,avilla,Missed,20
109.184,115.866,cpalace,avilla,Missed,20
59.456,214.396,cpalace,avilla,Missed,20
81.408,244.122,cpalace,avilla,Missed,20
82.304,185.004,cpalace,avilla,Missed,20
53.184,189.012,cpalace,avilla,Scored,20
47.808,122.212,cpalace,avilla,Missed,20
110.528,286.206,cpalace,avilla,Missed,20
29.888,109.186,cpalace,avilla,Missed,20
80.96,230.428,cpalace,avilla,Scored,20
48.704,125.552,avilla,cpalace,Missed,20
153.984,211.39,avilla,cpalace,Missed,20
61.248,204.71,avilla,cpalace,Missed,20
130.24,166.3,avilla,cpalace,Missed,20
124.416,204.71,avilla,cpalace,Missed,20
35.264,254.142,avilla,cpalace,Missed,20
49.152,164.296,avilla,cpalace,Missed,20
97.536,152.94,avilla,cpalace,Missed,20
68.864,170.308,avilla,cpalace,Missed,20
91.264,144.924,avilla,cpalace,Missed,20
24.064,114.196,avilla,cpalace,Scored,20
107.392,217.736,avilla,cpalace,Missed,20
80.064,137.576,leicester,spurs,Missed,21
105.152,246.46,leicester,spurs,Missed,21
62.592,157.95,leicester,spurs,Missed,21
132.928,150.268,leicester,spurs,Missed,21
82.752,113.862,leicester,spurs,Missed,21
115.904,178.658,leicester,spurs,Missed,21
63.936,247.462,leicester,spurs,Missed,21
45.568,254.476,leicester,spurs,Missed,21
72.896,255.478,leicester,spurs,Scored,21
95.744,184.002,leicester,spurs,Missed,21
101.12,121.21,leicester,spurs,Missed,21
51.84,195.024,leicester,spurs,Missed,21
158.016,182.332,leicester,spurs,Missed,21
124.416,174.65,spurs,leicester,Missed,21
51.84,195.024,spurs,leicester,Missed,21
108.736,121.544,spurs,leicester,Missed,21
109.184,230.094,spurs,leicester,Missed,21
140.992,185.338,spurs,leicester,Missed,21
42.88,258.484,spurs,leicester,Missed,21
85.44,191.684,spurs,leicester,Missed,21
41.984,117.87,spurs,leicester,Missed,21
50.496,185.338,spurs,leicester,Missed,21
50.496,202.706,spurs,leicester,Missed,21
121.728,221.744,spurs,leicester,Missed,21
53.184,194.022,spurs,leicester,Missed,21
134.72,128.224,spurs,leicester,Missed,21
63.936,199.032,spurs,leicester,Missed,21
77.376,237.776,spurs,leicester,Missed,21
116.352,164.63,spurs,leicester,Missed,21
26.304,167.636,spurs,leicester,Scored,21
37.504,193.688,spurs,leicester,Missed,21
32.576,247.462,spurs,leicester,Missed,21
115.008,111.19,man-utd,newcastle,Missed,22
143.68,202.038,man-utd,newcastle,Missed,22
69.312,236.44,man-utd,newcastle,Missed,22
115.904,233.434,man-utd,newcastle,Missed,22
120.832,127.556,man-utd,newcastle,Missed,22
100.224,135.906,man-utd,newcastle,Missed,22
56.32,105.512,man-utd,newcastle,Missed,22
77.824,205.378,man-utd,newcastle,Missed,22
132.032,128.224,man-utd,newcastle,Missed,22
127.104,120.876,man-utd,newcastle,Missed,22
110.976,133.234,man-utd,newcastle,Missed,22
59.904,120.208,man-utd,newcastle,Missed,22
50.496,235.772,man-utd,newcastle,Missed,22
87.68,170.976,man-utd,newcastle,Missed,22
55.424,160.622,man-utd,newcastle,Missed,22
96.192,166.968,man-utd,newcastle,Missed,22
110.528,196.36,man-utd,newcastle,Missed,22
54.976,210.054,man-utd,newcastle,Missed,22
44.224,174.316,man-utd,newcastle,Missed,22
117.248,195.358,man-utd,newcastle,Missed,22
50.944,194.356,newcastle,man-utd,Missed,22
77.376,175.652,newcastle,man-utd,Missed,22
63.04,186.006,newcastle,man-utd,Missed,22
106.048,210.054,newcastle,man-utd,Missed,22
118.592,175.652,newcastle,man-utd,Missed,22
35.712,215.064,newcastle,man-utd,Missed,22
51.84,126.554,newcastle,man-utd,Missed,22
126.208,111.524,norwich,stoke,Missed,23
37.056,261.156,norwich,stoke,Missed,23
135.616,210.722,norwich,stoke,Missed,23
144.576,222.078,norwich,stoke,Missed,23
63.04,201.37,norwich,stoke,Scored,23
50.944,183.334,norwich,stoke,Missed,23
117.248,231.096,norwich,stoke,Missed,23
116.8,186.674,norwich,stoke,Missed,23
118.592,103.174,norwich,stoke,Missed,23
75.136,178.658,norwich,stoke,Missed,23
116.8,263.828,norwich,stoke,Missed,23
84.096,248.798,norwich,stoke,Missed,23
61.696,175.986,norwich,stoke,Missed,23
65.728,193.688,norwich,stoke,Missed,23
98.432,250.468,norwich,stoke,Missed,23
108.736,162.96,norwich,stoke,Missed,23
37.504,170.642,norwich,stoke,Missed,23
36.16,162.96,norwich,stoke,Missed,23
117.696,191.684,norwich,stoke,Missed,23
54.08,156.28,norwich,stoke,Missed,23
50.496,199.032,stoke,norwich,Scored,23
114.112,273.514,stoke,norwich,Missed,23
84.992,92.486,stoke,norwich,Missed,23
84.096,158.952,stoke,norwich,Missed,23
134.72,188.01,stoke,norwich,Missed,23
46.016,148.932,stoke,norwich,Missed,23
155.328,153.608,sunderland,swansea,Missed,24
59.904,170.308,sunderland,swansea,Missed,24
139.2,147.596,sunderland,swansea,Missed,24
80.96,197.696,sunderland,swansea,Scored,24
98.432,189.012,sunderland,swansea,Missed,24
90.816,116.534,sunderland,swansea,Missed,24
