,Unnamed: 0,Against,Date,Header,Match No,PlayerID,PlayerName,Scored,Team,x,y,Angle,Distance,Colour,ScoredBinary
23,23,burnley,13/08/2016,0,0,863,863,Missed,swansea,130.24,3.005999999999972,0.023076369757196406,130.2746853229744,r,0.0
24,24,burnley,13/08/2016,0,0,2811,2811,Missed,swansea,33.024,14.027999999999992,0.40168596528823863,35.87992976581754,r,0.0
25,25,burnley,13/08/2016,0,0,4188,4188,Scored,swansea,35.711999999999996,4.007999999999981,0.11176349699665261,35.93620747936543,b,1.0
26,26,burnley,13/08/2016,0,0,15146,15146,Missed,swansea,137.856,-15.030000000000001,0.10859787075069909,138.67291601462776,r,0.0
27,27,wba,13/08/2016,1,1,799,799,Missed,cpalace,84.096,-9.352000000000004,0.11075118945410398,84.6144025565388,r,0.0
28,28,wba,13/08/2016,1,1,5187,5187,Missed,cpalace,48.70399999999999,-34.402000000000015,0.6149740435374792,59.62866106160695,r,0.0
29,29,wba,13/08/2016,1,1,3613,3613,Missed,cpalace,86.78399999999999,-2.337999999999994,0.026933935005689996,86.81548767357124,r,0.0
30,30,cpalace,13/08/2016,1,1,7342,7342,Missed,wba,54.976000000000006,18.035999999999973,0.3170064873222208,57.85894807201389,r,0.0
31,31,cpalace,13/08/2016,1,1,7342,7342,Missed,wba,54.976000000000006,-9.018,0.16258725900624363,55.71072517926867,r,0.0
32,32,cpalace,13/08/2016,1,1,886,886,Missed,wba,59.903999999999996,1.0020000000000095,0.016725203118815493,59.91237952209877,r,0.0
33,33,cpalace,13/08/2016,1,1,7342,7342,Missed,wba,59.456,16.03200000000001,0.26338072027508647,61.57954985220338,r,0.0
34,34,cpalace,13/08/2016,1,1,341,341,Missed,wba,68.416,2.004000000000019,0.029283020936353165,68.44534368384748,r,0.0
35,35,cpalace,13/08/2016,1,1,7342,7342,Scored,wba,51.84,22.377999999999986,0.40751029969739905,56.46379799482143,b,1.0
36,36,wba,13/08/2016,0,1,799,799,Missed,cpalace,72.0,41.081999999999994,0.5185087027624816,82.89590293856506,r,0.0
37,37,wba,13/08/2016,0,1,851,851,Missed,cpalace,151.296,-36.74000000000001,0.2382240721516244,155.69299025967737,r,0.0
38,38,wba,13/08/2016,0,1,851,851,Missed,cpalace,76.032,-51.43599999999998,0.594782611329143,91.79611712921194,r,0.0
39,39,wba,13/08/2016,0,1,4942,4942,Missed,cpalace,86.336,27.72200000000001,0.3106953078066208,90.67752852829636,r,0.0
40,40,wba,13/08/2016,0,1,799,799,Missed,cpalace,147.71200000000002,-17.03400000000002,0.11481185079332976,148.6909281025578,r,0.0
41,41,wba,13/08/2016,0,1,4942,4942,Missed,cpalace,82.304,21.710000000000008,0.2579037453546499,85.11916656076939,r,0.0
42,42,wba,13/08/2016,0,1,732,732,Missed,cpalace,99.77600000000001,25.71799999999999,0.25226629227686587,103.03720541629612,r,0.0
43,43,wba,13/08/2016,0,1,851,851,Missed,cpalace,101.568,-2.337999999999994,0.02301499665537673,101.59490571874161,r,0.0
44,44,wba,13/08/2016,0,1,851,851,Missed,cpalace,105.6,23.379999999999995,0.2178867245243955,108.15722074831619,r,0.0
45,45,wba,13/08/2016,0,1,851,851,Missed,cpalace,145.472,30.060000000000002,0.20376974407032425,148.54530078060364,r,0.0
46,46,wba,13/08/2016,0,1,851,851,Missed,cpalace,147.71200000000002,-3.005999999999972,0.020347603008224184,147.74258350252308,r,0.0
47,47,cpalace,13/08/2016,0,1,7342,7342,Missed,wba,42.88,61.790000000000006,0.9641332553278839,75.21102645224303,r,0.0
48,48,cpalace,13/08/2016,0,1,896,896,Missed,wba,118.14399999999999,11.355999999999995,0.09582560017302237,118.68851449066163,r,0.0
49,49,cpalace,13/08/2016,0,1,896,896,Missed,wba,129.792,17.367999999999995,0.133023874027055,130.9488857837286,r,0.0
50,50,cpalace,13/08/2016,0,1,341,341,Missed,wba,48.70399999999999,25.05000000000001,0.4750469420932264,54.7684408761104,r,0.0
51,51,cpalace,13/08/2016,0,1,886,886,Missed,wba,140.99200000000002,-42.084,0.2900663260775725,147.1387342612407,r,0.0
52,52,cpalace,13/08/2016,0,1,7342,7342,Missed,wba,135.168,33.066,0.23991716257962645,139.15368690767775,r,0.0
53,53,cpalace,13/08/2016,0,1,10899,10899,Missed,wba,127.104,-46.42599999999999,0.35020422094171,135.31740572446694,r,0.0
54,54,spurs,13/08/2016,1,2,83,83,Missed,everton,89.024,15.364000000000004,0.1708992127436939,90.34005242416013,r,0.0
55,55,spurs,13/08/2016,1,2,475,475,Missed,everton,50.496,-6.0120000000000005,0.11850111731949547,50.85263179030167,r,0.0
56,56,spurs,13/08/2016,1,2,475,475,Missed,everton,54.528,-42.084,0.6572995848413987,68.87935713985722,r,0.0
57,57,everton,13/08/2016,1,2,2920,2920,Scored,spurs,53.632,10.02000000000001,0.18469942705278722,54.55998372433775,b,1.0
58,58,everton,13/08/2016,1,2,2920,2920,Missed,spurs,61.248000000000005,-1.0020000000000095,0.0163582585956935,61.25619567031567,r,0.0
59,59,spurs,13/08/2016,0,2,475,475,Scored,everton,151.296,103.874,0.6016497439650633,183.52189921641502,b,1.0
60,60,spurs,13/08/2016,0,2,3800,3800,Missed,everton,76.928,54.77600000000001,0.6187624909095529,94.43689617940649,r,0.0
61,61,spurs,13/08/2016,0,2,3091,3091,Missed,everton,51.84,-87.17400000000004,1.0343031493704804,101.42333003801446,r,0.0
62,62,spurs,13/08/2016,0,2,3800,3800,Missed,everton,52.288000000000004,-34.73599999999999,0.5863767036654257,62.774394780037504,r,0.0
63,63,spurs,13/08/2016,0,2,3800,3800,Missed,everton,121.728,-24.382000000000005,0.19768306959675402,124.1458332285059,r,0.0
64,64,spurs,13/08/2016,0,2,1098,1098,Missed,everton,131.136,33.400000000000006,0.24939484823104863,135.32261635070466,r,0.0
65,65,spurs,13/08/2016,0,2,3091,3091,Missed,everton,150.84799999999998,-19.037999999999982,0.12554276839589146,152.04461367638118,r,0.0
66,66,spurs,13/08/2016,0,2,19106,19106,Missed,everton,123.072,81.49600000000001,0.5848910481864009,147.60865557276784,r,0.0
67,67,spurs,13/08/2016,0,2,475,475,Missed,everton,102.016,76.486,0.6433379771694699,127.50440169656889,r,0.0
68,68,everton,13/08/2016,0,2,854,854,Missed,spurs,82.75200000000001,80.494,0.7715671597860665,115.44339539358673,r,0.0
69,69,everton,13/08/2016,0,2,61,61,Missed,spurs,118.59200000000001,15.030000000000001,0.12606495152156125,119.54063478165072,r,0.0
70,70,everton,13/08/2016,0,2,61,61,Missed,spurs,105.6,52.77200000000002,0.4634354652917769,118.05186988777433,r,0.0
71,71,everton,13/08/2016,0,2,7673,7673,Missed,spurs,66.176,40.41399999999999,0.5482535086581385,77.54066270028906,r,0.0
72,72,everton,13/08/2016,0,2,18185,18185,Missed,spurs,97.984,-10.02000000000001,0.10190734917349763,98.49499812680844,r,0.0
73,73,everton,13/08/2016,0,2,18599,18599,Missed,spurs,43.328,-3.005999999999972,0.06926677850816697,43.43214961293074,r,0.0
74,74,everton,13/08/2016,0,2,844,844,Missed,spurs,99.77600000000001,-25.384000000000015,0.24912481075617662,102.95434731957657,r,0.0
75,75,everton,13/08/2016,0,2,2920,2920,Missed,spurs,49.152,-63.79400000000001,0.9143163525484135,80.53318285030092,r,0.0
76,76,everton,13/08/2016,0,2,61,61,Missed,spurs,102.016,-53.44,0.4825367367346552,115.16552372997745,r,0.0
77,77,everton,13/08/2016,0,2,844,844,Missed,spurs,79.168,-54.77599999999998,0.6052661135441133,96.27036096327882,r,0.0
78,78,everton,13/08/2016,0,2,18599,18599,Missed,spurs,60.8,88.844,0.9706541198942765,107.65638084201046,r,0.0
79,79,leicester,13/08/2016,1,3,5326,5326,Missed,hull-city,53.632,28.389999999999986,0.486849542540594,60.68264598713539,r,0.0
80,80,leicester,13/08/2016,1,3,5326,5326,Missed,hull-city,50.496,35.403999999999996,0.6114804927454125,61.67081345336707,r,0.0
81,81,hull-city,13/08/2016,1,3,2354,2354,Missed,leicester,62.144,-23.045999999999992,0.35512591076499567,66.27967148379659,r,0.0
82,82,leicester,13/08/2016,0,3,656,656,Missed,hull-city,124.416,-104.20799999999997,0.6972376082894589,162.29186153347305,r,0.0
83,83,leicester,13/08/2016,0,3,2825,2825,Missed,hull-city,88.12799999999999,-58.78400000000002,0.588253944024849,105.93442802035607,r,0.0
84,84,leicester,13/08/2016,0,3,16339,16339,Scored,hull-city,28.544,-22.04400000000001,0.6576093636095992,36.065189199559185,b,1.0
85,85,leicester,13/08/2016,0,3,2825,2825,Missed,hull-city,28.096,-19.037999999999982,0.5955373568397944,33.93863079147418,r,0.0
86,86,leicester,13/08/2016,0,3,656,656,Missed,hull-city,128.89600000000002,-58.78400000000002,0.42787999279906613,141.6677008777936,r,0.0
87,87,leicester,13/08/2016,0,3,656,656,Scored,hull-city,77.824,-6.680000000000007,0.0856248324329745,78.11016179729754,b,1.0
88,88,leicester,13/08/2016,0,3,2825,2825,Missed,hull-city,37.056,54.108000000000004,0.9703089636375775,65.58065873411154,r,0.0
89,89,leicester,13/08/2016,0,3,656,656,Missed,hull-city,118.14399999999999,-1.0020000000000095,0.008480972172128013,118.14824899252632,r,0.0
90,90,leicester,13/08/2016,0,3,839,839,Missed,hull-city,149.952,9.352000000000004,0.06228595185270092,150.2433433067835,r,0.0
91,91,leicester,13/08/2016,0,3,656,656,Missed,hull-city,50.048,-121.91000000000003,1.1812434323167398,131.7833464592549,r,0.0
92,92,leicester,13/08/2016,0,3,16339,16339,Missed,hull-city,116.8,60.788,0.47986967324698293,131.67164062166157,r,0.0
93,93,leicester,13/08/2016,0,3,783,783,Missed,hull-city,147.264,-14.027999999999992,0.09497093341447087,147.93062725480482,r,0.0
94,94,hull-city,13/08/2016,0,3,10014,10014,Missed,leicester,137.408,-51.102000000000004,0.35604987096157303,146.602772374877,r,0.0
95,95,hull-city,13/08/2016,0,3,10014,10014,Missed,leicester,106.49600000000001,-65.798,0.5534374502665941,125.18296537468667,r,0.0
96,96,hull-city,13/08/2016,0,3,11509,11509,Missed,leicester,54.08,53.44,0.7794458527428566,76.02946797130701,r,0.0
97,97,hull-city,13/08/2016,0,3,10693,10693,Missed,leicester,59.903999999999996,58.78399999999999,0.7759619376853021,83.92882622794149,r,0.0
98,98,hull-city,13/08/2016,0,3,10693,10693,Missed,leicester,121.28,-1.6699999999999875,0.013768918734011629,121.29149722878351,r,0.0
99,99,hull-city,13/08/2016,0,3,10014,10014,Missed,leicester,139.2,4.007999999999981,0.028785150498808566,139.25768942503674,r,0.0
100,100,hull-city,13/08/2016,0,3,2191,2191,Missed,leicester,53.184,-22.377999999999986,0.3982786498544501,57.70019705338968,r,0.0
101,101,hull-city,13/08/2016,0,3,10705,10705,Missed,leicester,65.28,8.684000000000026,0.13225049916001147,65.85507008575726,r,0.0
102,102,hull-city,13/08/2016,0,3,11509,11509,Missed,leicester,79.168,-8.015999999999991,0.10090912323402015,79.57278730822492,r,0.0
103,103,hull-city,13/08/2016,0,3,10705,10705,Missed,leicester,52.288000000000004,2.337999999999994,0.044684128677447726,52.34024443962791,r,0.0
104,104,hull-city,13/08/2016,0,3,11509,11509,Scored,leicester,67.52,-0.0,0.0,67.52,b,1.0
105,105,hull-city,13/08/2016,0,3,7167,7167,Missed,leicester,127.104,80.494,0.56454019388808,150.4483660662355,r,0.0
106,106,hull-city,13/08/2016,0,3,7167,7167,Missed,leicester,97.536,-36.74000000000001,0.3602439855588109,104.22619102701586,r,0.0
107,107,hull-city,13/08/2016,0,3,11509,11509,Missed,leicester,135.168,7.01400000000001,0.05184448005507742,135.3498593275959,r,0.0
108,108,hull-city,13/08/2016,0,3,2354,2354,Missed,leicester,123.52,-10.02000000000001,0.08094322703817486,123.92574712302525,r,0.0
109,109,hull-city,13/08/2016,0,3,11509,11509,Missed,leicester,53.632,-68.804,0.9086874675588311,87.23750248602948,r,0.0
110,110,hull-city,13/08/2016,0,3,10693,10693,Missed,leicester,116.8,-0.0,0.0,116.8,r,0.0
111,111,sunderland,13/08/2016,1,4,376,376,Missed,man-city,55.424,-34.73599999999999,0.5598439020424515,65.40955184069067,r,0.0
112,112,sunderland,13/08/2016,1,4,15907,15907,Scored,man-city,26.752,8.684000000000026,0.31388024242395146,28.12616859794452,b,1.0
113,113,man-city,13/08/2016,1,4,4923,4923,Missed,sunderland,37.504,29.057999999999993,0.6591834522078046,47.44383395131552,r,0.0
114,114,sunderland,13/08/2016,0,4,564,564,Scored,man-city,67.52,-0.0,0.0,67.52,b,1.0
115,115,sunderland,13/08/2016,0,4,564,564,Missed,man-city,79.168,-35.404000000000025,0.42052374669067777,86.72378820139261,r,0.0
116,116,sunderland,13/08/2016,0,4,2431,2431,Missed,man-city,44.224,120.908,1.2201459505016425,128.74201583010887,r,0.0
117,117,sunderland,13/08/2016,0,4,564,564,Missed,man-city,129.792,39.412000000000006,0.29480669537474813,135.6439051634831,r,0.0
118,118,sunderland,13/08/2016,0,4,534,534,Missed,man-city,97.088,-66.46599999999998,0.6003123288520714,117.65971655583739,r,0.0
119,119,sunderland,13/08/2016,0,4,4189,4189,Missed,man-city,59.903999999999996,84.836,0.9559778956184335,103.853917172151,r,0.0
120,120,sunderland,13/08/2016,0,4,2431,2431,Missed,man-city,135.168,42.418000000000006,0.30408413779494414,141.66748020629154,r,0.0
121,121,sunderland,13/08/2016,0,4,2431,2431,Missed,man-city,101.568,-62.792,0.5537134416997888,119.4106104498256,r,0.0
122,122,sunderland,13/08/2016,0,4,564,564,Missed,man-city,84.544,-21.375999999999976,0.2476486461022889,87.20447988492333,r,0.0
123,123,sunderland,13/08/2016,0,4,564,564,Missed,man-city,68.416,17.701999999999998,0.2531880844862481,70.66901626597047,r,0.0
124,124,sunderland,13/08/2016,0,4,564,564,Missed,man-city,63.04,-26.385999999999996,0.3964029866979186,68.33931954592465,r,0.0
125,125,sunderland,13/08/2016,0,4,2431,2431,Missed,man-city,71.104,98.196,0.9440764624511265,121.23627028245302,r,0.0
126,126,sunderland,13/08/2016,0,4,2431,2431,Missed,man-city,114.11200000000001,-30.394000000000005,0.26030892483134277,118.09040511404812,r,0.0
127,127,sunderland,13/08/2016,0,4,15510,15510,Missed,man-city,58.56,-8.015999999999991,0.1360397654384985,59.10608983852679,r,0.0
128,128,sunderland,13/08/2016,0,4,15510,15510,Missed,man-city,113.664,-73.48000000000002,0.5738873984840622,135.34701805359438,r,0.0
129,129,man-city,13/08/2016,0,4,4949,4949,Missed,sunderland,129.344,-28.055999999999983,0.21360100085433334,132.35183970009635,r,0.0
130,130,man-city,13/08/2016,0,4,568,568,Missed,sunderland,117.696,38.07599999999999,0.31288494013013135,123.70177925963716,r,0.0
131,131,man-city,13/08/2016,0,4,77,77,Missed,sunderland,50.943999999999996,0.3340000000000032,0.006556124657882606,50.945094876739596,r,0.0
132,132,man-city,13/08/2016,0,4,1125,1125,Missed,sunderland,89.47200000000001,-29.391999999999996,0.3173987847369378,94.17605028880752,r,0.0
133,133,man-city,13/08/2016,0,4,77,77,Scored,sunderland,73.344,9.352000000000004,0.12682435728889202,73.93782685472978,b,1.0
134,134,man-city,13/08/2016,0,4,989,989,Missed,sunderland,97.088,-25.71799999999999,0.2589464073401564,100.43652357583868,r,0.0
135,135,stoke,13/08/2016,1,5,2470,2470,Missed,m-brough,52.288000000000004,12.358000000000004,0.2320860544075462,53.72853160100321,r,0.0
136,136,stoke,13/08/2016,1,5,317,317,Scored,m-brough,24.96,8.015999999999991,0.31074926112491313,26.215603292695743,b,1.0
137,137,stoke,13/08/2016,1,5,10733,10733,Missed,m-brough,49.6,7.01400000000001,0.14047983319589627,50.093474585019564,r,0.0
138,138,stoke,13/08/2016,1,5,78,78,Missed,m-brough,31.232,32.06399999999999,0.7985419969294516,44.76089722067688,r,0.0
139,139,m-brough,13/08/2016,1,5,2408,2408,Missed,stoke,66.176,4.342000000000013,0.06551899777663305,66.31829264991673,r,0.0
140,140,m-brough,13/08/2016,1,5,2058,2058,Missed,stoke,51.391999999999996,-36.40599999999998,0.6163401267110076,62.980429499964494,r,0.0
141,141,stoke,13/08/2016,0,5,10520,10520,Missed,m-brough,128.89600000000002,20.039999999999992,0.15423932267240606,130.44454920003366,r,0.0
142,142,stoke,13/08/2016,0,5,10727,10727,Missed,m-brough,64.384,53.44,0.6927796066810744,83.67277368415607,r,0.0
143,143,stoke,13/08/2016,0,5,2470,2470,Missed,m-brough,54.976000000000006,65.13,0.8697395936863338,85.23073081934707,r,0.0
144,144,stoke,13/08/2016,0,5,10759,10759,Missed,m-brough,110.52799999999999,-58.115999999999985,0.4840766150161564,124.8755710297254,r,0.0
145,145,stoke,13/08/2016,0,5,10520,10520,Missed,m-brough,127.552,20.373999999999995,0.15839290062025763,129.16893039736763,r,0.0
146,146,stoke,13/08/2016,0,5,10759,10759,Missed,m-brough,106.49600000000001,-58.115999999999985,0.499544070363752,121.32133972224344,r,0.0
147,147,stoke,13/08/2016,0,5,1749,1749,Missed,m-brough,63.04,-63.46000000000001,0.7887183093004304,89.44950083706449,r,0.0
148,148,stoke,13/08/2016,0,5,10759,10759,Missed,m-brough,31.232,-45.75799999999998,0.9718798588636062,55.40065331744743,r,0.0
149,149,m-brough,13/08/2016,0,5,2921,2921,Missed,stoke,141.44,3.005999999999972,0.02124962907628595,141.47193939435482,r,0.0
150,150,m-brough,13/08/2016,0,5,2408,2408,Missed,stoke,86.78399999999999,-60.78799999999998,0.6110290518515906,105.95585684614133,r,0.0
151,151,m-brough,13/08/2016,0,5,2172,2172,Missed,stoke,35.711999999999996,-58.78400000000002,1.0248714165762394,68.7815789292453,r,0.0
152,152,m-brough,13/08/2016,0,5,2408,2408,Missed,stoke,53.632,-58.44999999999999,0.8283581005149684,79.32713233188251,r,0.0
153,153,m-brough,13/08/2016,0,5,782,782,Missed,stoke,110.52799999999999,80.82799999999999,0.6314186580265903,136.929194724865,r,0.0
154,154,m-brough,13/08/2016,0,5,2408,2408,Missed,stoke,50.943999999999996,-58.78400000000002,0.8567263531418041,77.78720840858092,r,0.0
155,155,m-brough,13/08/2016,0,5,2172,2172,Missed,stoke,123.072,-33.400000000000006,0.2650030745652896,127.52363382526394,r,0.0
156,156,m-brough,13/08/2016,0,5,2172,2172,Scored,stoke,116.8,-58.78400000000002,0.46627428567854856,130.75855098615924,b,1.0
157,157,m-brough,13/08/2016,0,5,2172,2172,Missed,stoke,89.47200000000001,-46.42599999999999,0.4786440442702501,100.79986240069974,r,0.0
158,158,m-brough,13/08/2016,0,5,2408,2408,Missed,stoke,115.904,-62.458,0.4942633923266515,131.66145593908644,r,0.0
159,159,liverpool,14/08/2016,1,7,742,742,Missed,arsenal,61.696000000000005,-31.395999999999987,0.47072814292030773,69.22503327554274,r,0.0
160,160,liverpool,14/08/2016,1,7,742,742,Scored,arsenal,53.184,11.355999999999995,0.21036386006267607,54.38287039132819,b,1.0
161,161,liverpool,14/08/2016,0,7,377,377,Missed,arsenal,54.976000000000006,56.78,0.8015390715594908,79.03372049954375,r,0.0
162,162,liverpool,14/08/2016,0,7,377,377,Missed,arsenal,191.61599999999999,37.073999999999984,0.19111922675480486,195.169600429985,r,0.0
163,163,liverpool,14/08/2016,0,7,79,79,Missed,arsenal,67.52,-0.0,0.0,67.52,r,0.0
164,164,liverpool,14/08/2016,0,7,79,79,Scored,arsenal,69.76,-52.77200000000002,0.6476350173275157,87.4719474117274,b,1.0
165,165,liverpool,14/08/2016,0,7,1581,1581,Missed,arsenal,133.82399999999998,12.358000000000004,0.09208400956678936,134.39338949516824,r,0.0
166,166,liverpool,14/08/2016,0,7,90,90,Scored,arsenal,59.456,67.802,0.8508876802195774,90.17830748023607,b,1.0
167,167,liverpool,14/08/2016,0,7,311,311,Missed,arsenal,129.344,-3.3400000000000034,0.025816875294228582,129.3871165765742,r,0.0
168,168,arsenal,14/08/2016,0,7,751,751,Missed,liverpool,84.096,78.824,0.7530500109735853,115.26213685334834,r,0.0
169,169,arsenal,14/08/2016,0,7,2021,2021,Missed,liverpool,52.736000000000004,74.48200000000001,0.954696849978656,91.26145966397864,r,0.0
170,170,arsenal,14/08/2016,0,7,2021,2021,Missed,liverpool,58.111999999999995,-30.060000000000002,0.47737347031513677,65.4263566462324,r,0.0
171,171,arsenal,14/08/2016,0,7,2160,2160,Missed,liverpool,68.416,35.403999999999996,0.4775346374538656,77.03370867354108,r,0.0
172,172,arsenal,14/08/2016,0,7,3272,3272,Missed,liverpool,71.55199999999999,22.377999999999986,0.30311403599912223,74.96975115338185,r,0.0
173,173,arsenal,14/08/2016,0,7,2021,2021,Missed,liverpool,100.67200000000001,56.11200000000001,0.5084873362057212,115.25366860972366,r,0.0
174,174,arsenal,14/08/2016,0,7,7968,7968,Missed,liverpool,96.19200000000001,-9.352000000000004,0.09691762779436307,96.64554189407808,r,0.0
175,175,arsenal,14/08/2016,0,7,2673,2673,Scored,liverpool,143.232,-19.372000000000014,0.134433367509405,144.5360861791961,b,1.0
176,176,arsenal,14/08/2016,0,7,723,723,Scored,liverpool,43.328,51.77000000000001,0.8739376577664488,67.50887707553727,b,1.0
177,177,arsenal,14/08/2016,0,7,3272,3272,Missed,liverpool,89.92,38.07599999999999,0.40055116691315423,97.64931221467974,r,0.0
178,178,arsenal,14/08/2016,0,7,2673,2673,Scored,liverpool,47.36,21.710000000000008,0.42982044187971225,52.098883865203874,b,1.0
179,179,arsenal,14/08/2016,0,7,2673,2673,Missed,liverpool,61.248000000000005,-3.005999999999972,0.049039803771736036,61.32172160009861,r,0.0
180,180,arsenal,14/08/2016,0,7,723,723,Missed,liverpool,31.232,-25.05000000000001,0.6759969877480712,40.03673717974531,r,0.0
181,181,arsenal,14/08/2016,0,7,3272,3272,Scored,liverpool,64.384,45.09,0.6109469197046953,78.60284699678505,b,1.0
182,182,arsenal,14/08/2016,0,7,2021,2021,Missed,liverpool,86.336,42.418000000000006,0.4566738971425486,96.19351131963113,r,0.0
183,183,arsenal,14/08/2016,0,7,86,86,Missed,liverpool,98.88,-31.395999999999987,0.30744822151574536,103.74470211051742,r,0.0
184,184,man-utd,14/08/2016,1,8,582,582,Missed,b-mouth,55.424,10.687999999999988,0.19050218449460696,56.44513371407671,r,0.0
185,185,b-mouth,14/08/2016,1,8,73,73,Scored,man-utd,39.744,25.05000000000001,0.5623898938013329,46.97965555429287,b,1.0
186,186,man-utd,14/08/2016,0,8,15153,15153,Missed,b-mouth,34.368,-41.081999999999994,0.874150477110941,53.56202150778105,r,0.0
187,187,man-utd,14/08/2016,0,8,582,582,Missed,b-mouth,100.67200000000001,82.83200000000001,0.6884841345680229,130.36867648327186,r,0.0
188,188,man-utd,14/08/2016,0,8,10164,10164,Missed,b-mouth,140.99200000000002,44.422,0.30522224994274844,147.82441661647104,r,0.0
189,189,man-utd,14/08/2016,0,8,4299,4299,Missed,b-mouth,65.72800000000001,-43.75400000000002,0.5873211654672159,78.95937246457828,r,0.0
190,190,man-utd,14/08/2016,0,8,865,865,Scored,b-mouth,79.168,-30.72799999999998,0.3702376781943264,84.92221268902502,b,1.0
191,191,man-utd,14/08/2016,0,8,1422,1422,Missed,b-mouth,43.776,-55.77799999999999,0.9053768236818908,70.90503127423328,r,0.0
192,192,man-utd,14/08/2016,0,8,642,642,Missed,b-mouth,58.111999999999995,-26.05200000000002,0.421444899552148,63.684466300660795,r,0.0
193,193,man-utd,14/08/2016,0,8,865,865,Missed,b-mouth,137.408,1.0020000000000095,0.0072920225893459015,137.4116533195056,r,0.0
194,194,b-mouth,14/08/2016,0,8,3926,3926,Missed,man-utd,72.896,-83.5,0.8530967957175354,110.84257672934169,r,0.0
195,195,b-mouth,14/08/2016,0,8,73,73,Missed,man-utd,76.48,-25.71799999999999,0.32439204881339256,80.68832582226501,r,0.0
196,196,b-mouth,14/08/2016,0,8,73,73,Missed,man-utd,125.31200000000001,-18.370000000000005,0.14555734238218682,126.6513096813452,r,0.0
197,197,b-mouth,14/08/2016,0,8,313,313,Scored,man-utd,35.711999999999996,-21.042,0.5324506513046208,41.4501231361259,b,1.0
198,198,b-mouth,14/08/2016,0,8,313,313,Missed,man-utd,59.456,-59.452,0.7853645239451112,84.08065318490337,r,0.0
199,199,b-mouth,14/08/2016,0,8,73,73,Missed,man-utd,58.56,-0.3340000000000032,0.005703490067301905,58.56095248542326,r,0.0
200,200,b-mouth,14/08/2016,0,8,3926,3926,Missed,man-utd,76.032,-33.400000000000006,0.41391080728918606,83.0447170143893,r,0.0
