x,y,Team,Against,Scored,Match No,Date
87.67999999999995,131.23000000000002,wigan,qpr,Missed,59,27-08-2016
87.23199999999997,100.50200000000001,wigan,qpr,Missed,59,27-08-2016
121.27999999999997,138.244,wigan,qpr,Missed,59,27-08-2016
64.832,146.59400000000002,wigan,qpr,Missed,59,27-08-2016
123.51999999999998,196.36,wigan,qpr,Missed,59,27-08-2016
127.55200000000002,110.18800000000002,wigan,qpr,Missed,59,27-08-2016
150.84799999999996,221.076,wigan,qpr,Missed,59,27-08-2016
84.99199999999996,226.086,wigan,qpr,Missed,59,27-08-2016
54.079999999999984,190.348,wigan,qpr,Missed,59,27-08-2016
148.60799999999998,159.286,qpr,wigan,Missed,59,27-08-2016
159.36,204.042,qpr,wigan,Missed,59,27-08-2016
78.27200000000003,175.986,qpr,wigan,Missed,59,27-08-2016
80.064,205.044,qpr,wigan,Scored,59,27-08-2016
68.41600000000003,237.442,qpr,wigan,Missed,59,27-08-2016
132.928,267.502,qpr,wigan,Missed,59,27-08-2016
59.90399999999999,231.43,qpr,wigan,Missed,59,27-08-2016
105.15200000000003,246.46,qpr,wigan,Missed,59,27-08-2016
123.52000000000001,190.348,qpr,wigan,Missed,59,27-08-2016
141.44,229.426,qpr,wigan,Missed,59,27-08-2016
62.591999999999985,201.37,rotherham,hudd-town,Missed,374,14-02-2017
26.75200000000001,170.30800000000002,rotherham,hudd-town,Scored,374,14-02-2017
28.095999999999947,182.666,rotherham,hudd-town,Missed,374,14-02-2017
129.34399999999994,153.942,rotherham,hudd-town,Missed,374,14-02-2017
44.22399999999993,168.638,rotherham,hudd-town,Missed,374,14-02-2017
67.51999999999998,180.996,rotherham,hudd-town,Missed,374,14-02-2017
104.25599999999997,143.58800000000002,rotherham,hudd-town,Missed,374,14-02-2017
64.38399999999996,130.228,rotherham,hudd-town,Missed,374,14-02-2017
49.15199999999999,187.34199999999998,rotherham,hudd-town,Missed,374,14-02-2017
110.52799999999996,117.53600000000003,rotherham,hudd-town,Missed,374,14-02-2017
137.856,126.22,rotherham,hudd-town,Scored,374,14-02-2017
33.023999999999944,149.60000000000002,rotherham,hudd-town,Missed,374,14-02-2017
62.591999999999985,197.362,rotherham,hudd-town,Missed,374,14-02-2017
117.24799999999999,160.62199999999999,hudd-town,rotherham,Missed,374,14-02-2017
105.60000000000001,163.62800000000001,hudd-town,rotherham,Missed,374,14-02-2017
79.16799999999998,114.19600000000003,hudd-town,rotherham,Missed,374,14-02-2017
105.60000000000001,155.946,hudd-town,rotherham,Scored,374,14-02-2017
127.104,164.964,hudd-town,rotherham,Missed,374,14-02-2017
127.104,181.99800000000002,hudd-town,rotherham,Missed,374,14-02-2017
129.79200000000003,229.426,hudd-town,rotherham,Missed,374,14-02-2017
96.64000000000001,222.41199999999998,hudd-town,rotherham,Missed,374,14-02-2017
119.48799999999999,245.45800000000003,hudd-town,rotherham,Missed,374,14-02-2017
36.160000000000004,211.39000000000001,hudd-town,rotherham,Missed,374,14-02-2017
83.64799999999998,108.51800000000003,hudd-town,rotherham,Missed,374,14-02-2017
42.43200000000003,211.056,hudd-town,rotherham,Missed,374,14-02-2017
112.76799999999999,139.246,hudd-town,rotherham,Missed,374,14-02-2017
122.17600000000002,176.98800000000003,hudd-town,rotherham,Missed,374,14-02-2017
37.05600000000001,188.01000000000002,hudd-town,rotherham,Missed,374,14-02-2017
68.41600000000003,148.932,hudd-town,rotherham,Missed,374,14-02-2017
53.632000000000026,172.98000000000002,hudd-town,rotherham,Missed,374,14-02-2017
127.104,201.37,hudd-town,rotherham,Missed,374,14-02-2017
128.44799999999998,141.584,hudd-town,rotherham,Missed,374,14-02-2017
130.688,204.042,hudd-town,rotherham,Missed,374,14-02-2017
29.44,181.99800000000002,hudd-town,rotherham,Scored,374,14-02-2017
65.72799999999998,212.05800000000002,hudd-town,rotherham,Missed,374,14-02-2017
77.82399999999998,231.43,hudd-town,rotherham,Missed,374,14-02-2017
38.400000000000006,159.954,hudd-town,rotherham,Missed,374,14-02-2017
51.39200000000003,119.54000000000002,hudd-town,rotherham,Missed,374,14-02-2017
128.44799999999998,177.99,hudd-town,rotherham,Missed,374,14-02-2017
78.27200000000003,128.55800000000002,hudd-town,rotherham,Missed,374,14-02-2017
102.91200000000003,253.474,hudd-town,rotherham,Missed,374,14-02-2017
83.2,137.242,hudd-town,rotherham,Scored,374,14-02-2017
112.76799999999999,174.984,hudd-town,rotherham,Missed,374,14-02-2017
52.287999999999975,116.20000000000002,hudd-town,rotherham,Missed,374,14-02-2017
84.09600000000002,212.392,hudd-town,rotherham,Missed,374,14-02-2017
124.41600000000003,221.41,hudd-town,rotherham,Missed,374,14-02-2017
140.54399999999998,207.382,burton-albion,leeds,Missed,518,22-04-2017
