x,y,Team,Against,Scored,Match No,Date
120.83200000000004,220.40800000000002,wigan,bristol,Missed,3,06-08-2016
59.00799999999998,135.572,wigan,bristol,Missed,3,06-08-2016
93.95200000000003,206.046,wigan,bristol,Scored,3,06-08-2016
169.66400000000002,273.18,wigan,bristol,Missed,3,06-08-2016
144.128,230.428,wigan,bristol,Missed,3,06-08-2016
133.37600000000003,211.056,wigan,bristol,Missed,3,06-08-2016
115.904,251.80399999999997,wigan,bristol,Missed,3,06-08-2016
67.52000000000001,231.76399999999998,wigan,bristol,Missed,3,06-08-2016
46.01599999999996,190.348,derby,brighton,Missed,4,06-08-2016
55.42399999999992,169.64000000000001,derby,brighton,Missed,4,06-08-2016
61.247999999999934,170.30800000000002,derby,brighton,Missed,4,06-08-2016
68.416,140.24800000000002,derby,brighton,Missed,4,06-08-2016
62.591999999999985,169.64000000000001,derby,brighton,Missed,4,06-08-2016
147.26399999999995,136.24,derby,brighton,Missed,4,06-08-2016
71.55199999999996,123.54800000000003,derby,brighton,Missed,4,06-08-2016
153.08799999999997,177.99,derby,brighton,Missed,4,06-08-2016
132.47999999999996,166.96800000000002,derby,brighton,Missed,4,06-08-2016
116.79999999999995,101.50399999999999,derby,brighton,Missed,4,06-08-2016
46.46399999999994,201.37,derby,brighton,Missed,4,06-08-2016
128.89599999999996,225.752,derby,brighton,Missed,4,06-08-2016
29.887999999999977,230.762,brighton,derby,Missed,4,06-08-2016
110.97600000000003,168.972,brighton,derby,Missed,4,06-08-2016
55.42399999999999,188.01000000000002,brighton,derby,Missed,4,06-08-2016
103.36000000000001,166.3,brighton,derby,Missed,4,06-08-2016
100.67200000000004,235.772,brighton,derby,Missed,4,06-08-2016
157.56799999999998,218.404,brighton,derby,Missed,4,06-08-2016
46.46399999999999,180.662,brighton,derby,Missed,4,06-08-2016
137.408,149.60000000000002,brighton,derby,Missed,4,06-08-2016
42.88,193.02,brighton,derby,Missed,4,06-08-2016
127.104,110.85600000000002,brighton,derby,Missed,4,06-08-2016
43.327999999999975,199.032,brighton,derby,Missed,4,06-08-2016
46.01600000000002,214.39600000000002,brighton,derby,Missed,4,06-08-2016
47.36,114.53,brighton,derby,Missed,4,06-08-2016
122.624,169.64000000000001,brighton,derby,Missed,4,06-08-2016
49.15200000000003,173.64800000000002,brighton,derby,Missed,4,06-08-2016
60.800000000000004,188.01000000000002,brighton,derby,Missed,4,06-08-2016
64.38399999999996,100.168,hudd-town,brentford,Missed,5,06-08-2016
80.95999999999998,208.05,hudd-town,brentford,Missed,5,06-08-2016
75.58399999999995,149.93400000000003,hudd-town,brentford,Missed,5,06-08-2016
80.06399999999996,149.266,hudd-town,brentford,Missed,5,06-08-2016
115.00799999999992,131.564,hudd-town,brentford,Missed,5,06-08-2016
117.24799999999993,134.57000000000002,hudd-town,brentford,Missed,5,06-08-2016
63.48799999999994,259.152,hudd-town,brentford,Missed,5,06-08-2016
57.21599999999995,214.06199999999998,hudd-town,brentford,Missed,5,06-08-2016
72.89599999999996,213.06,hudd-town,brentford,Missed,5,06-08-2016
112.32,260.488,hudd-town,brentford,Missed,5,06-08-2016
32.12799999999993,165.29800000000003,hudd-town,brentford,Scored,5,06-08-2016
118.59199999999998,168.304,hudd-town,brentford,Missed,5,06-08-2016
127.55200000000002,195.692,hudd-town,brentford,Missed,5,06-08-2016
62.14399999999995,195.692,hudd-town,brentford,Scored,5,06-08-2016
89.47199999999998,155.946,hudd-town,brentford,Missed,5,06-08-2016
59.007999999999925,189.346,hudd-town,brentford,Missed,5,06-08-2016
50.94399999999999,245.792,brentford,hudd-town,Missed,5,06-08-2016
30.336000000000013,134.904,brentford,hudd-town,Missed,5,06-08-2016
157.12,129.56,brentford,hudd-town,Missed,5,06-08-2016
70.20799999999997,238.11,brentford,hudd-town,Missed,5,06-08-2016
140.096,123.214,brentford,hudd-town,Missed,5,06-08-2016
161.15200000000004,202.37199999999999,brentford,hudd-town,Missed,5,06-08-2016
84.09600000000002,222.07800000000003,brentford,hudd-town,Scored,5,06-08-2016
72,222.41199999999998,brentford,hudd-town,Missed,5,06-08-2016
143.67999999999995,223.08,ipswich,barnsley,Missed,6,06-08-2016
55.42399999999992,216.4,ipswich,barnsley,Missed,6,06-08-2016
63.93599999999998,125.21800000000002,ipswich,barnsley,Missed,6,06-08-2016
76.47999999999996,148.932,ipswich,barnsley,Scored,6,06-08-2016
67.51999999999998,183,ipswich,barnsley,Scored,6,06-08-2016
68.86399999999998,244.79000000000002,ipswich,barnsley,Scored,6,06-08-2016
138.752,159.286,ipswich,barnsley,Missed,6,06-08-2016
60.799999999999955,125.88600000000002,ipswich,barnsley,Missed,6,06-08-2016
97.536,190.348,ipswich,barnsley,Scored,6,06-08-2016
58.56,175.986,barnsley,ipswich,Missed,6,06-08-2016
117.69600000000003,233.76800000000003,barnsley,ipswich,Missed,6,06-08-2016
60.800000000000004,203.70800000000003,barnsley,ipswich,Missed,6,06-08-2016
115.904,283.534,barnsley,ipswich,Missed,6,06-08-2016
80.96000000000001,218.404,barnsley,ipswich,Missed,6,06-08-2016
45.120000000000005,199.032,barnsley,ipswich,Scored,6,06-08-2016
116.80000000000001,134.23600000000002,barnsley,ipswich,Missed,6,06-08-2016
74.24000000000001,171.644,barnsley,ipswich,Missed,6,06-08-2016
54.080000000000005,170.976,barnsley,ipswich,Scored,6,06-08-2016
96.64000000000001,227.08800000000002,barnsley,ipswich,Missed,6,06-08-2016
141.88799999999998,136.24,barnsley,ipswich,Missed,6,06-08-2016
151.744,212.05800000000002,barnsley,ipswich,Missed,6,06-08-2016
40.19200000000003,207.382,barnsley,ipswich,Missed,6,06-08-2016
66.624,239.44600000000003,barnsley,ipswich,Missed,6,06-08-2016
59.90399999999994,241.784,forest,burton-albion,Missed,7,06-08-2016
102.01599999999996,270.842,forest,burton-albion,Missed,7,06-08-2016
26.303999999999974,168.972,forest,burton-albion,Scored,7,06-08-2016
106.04799999999994,181.99800000000002,forest,burton-albion,Missed,7,06-08-2016
63.039999999999964,239.112,forest,burton-albion,Missed,7,06-08-2016
138.30399999999997,205.37800000000001,forest,burton-albion,Missed,7,06-08-2016
105.15199999999999,91.81800000000004,forest,burton-albion,Scored,7,06-08-2016
76.92799999999994,125.88600000000002,forest,burton-albion,Missed,7,06-08-2016
61.247999999999934,221.076,forest,burton-albion,Scored,7,06-08-2016
113.66399999999993,147.93,forest,burton-albion,Missed,7,06-08-2016
113.66399999999993,147.93,forest,burton-albion,Missed,7,06-08-2016
135.16799999999995,165.632,forest,burton-albion,Missed,7,06-08-2016
19.135999999999967,174.984,forest,burton-albion,Scored,7,06-08-2016
136.06399999999996,186.674,forest,burton-albion,Missed,7,06-08-2016
52.287999999999975,154.61,burton-albion,forest,Missed,7,06-08-2016
115.45600000000002,255.812,burton-albion,forest,Missed,7,06-08-2016
80.51200000000003,236.44,burton-albion,forest,Scored,7,06-08-2016
20.927999999999976,181.99800000000002,burton-albion,forest,Scored,7,06-08-2016
43.77600000000001,188.67800000000003,burton-albion,forest,Missed,7,06-08-2016
41.536000000000016,128.224,burton-albion,forest,Missed,7,06-08-2016
100.22399999999999,117.202,burton-albion,forest,Missed,7,06-08-2016
43.77600000000001,155.27800000000002,burton-albion,forest,Missed,7,06-08-2016
67.52000000000001,179.326,burton-albion,forest,Missed,7,06-08-2016
57.663999999999994,222.07800000000003,burton-albion,forest,Missed,7,06-08-2016
117.24799999999999,170.30800000000002,burton-albion,forest,Missed,7,06-08-2016
46.91200000000003,174.316,burton-albion,forest,Scored,7,06-08-2016
45.56799999999998,179.326,burton-albion,forest,Missed,7,06-08-2016
123.96799999999999,134.23600000000002,burton-albion,forest,Missed,7,06-08-2016
38.400000000000006,218.07,burton-albion,forest,Missed,7,06-08-2016
112.32000000000001,137.576,burton-albion,forest,Missed,7,06-08-2016
53.632000000000005,196.36,rotherham,wolves,Scored,9,06-08-2016
155.32799999999992,254.476,rotherham,wolves,Scored,9,06-08-2016
126.20799999999997,127.22200000000001,rotherham,wolves,Missed,9,06-08-2016
153.536,234.436,rotherham,wolves,Missed,9,06-08-2016
104.25599999999997,256.48,rotherham,wolves,Missed,9,06-08-2016
101.11999999999995,302.906,rotherham,wolves,Missed,9,06-08-2016
74.24000000000001,136.90800000000002,wolves,rotherham,Missed,9,06-08-2016
98.88000000000001,179.326,wolves,rotherham,Missed,9,06-08-2016
56.32000000000001,250.802,wolves,rotherham,Scored,9,06-08-2016
75.13600000000002,109.52000000000001,wolves,rotherham,Missed,9,06-08-2016
59.00799999999998,117.202,wolves,rotherham,Scored,9,06-08-2016
117.69600000000003,140.916,wolves,rotherham,Missed,9,06-08-2016
149.504,182.666,wolves,rotherham,Missed,9,06-08-2016
137.408,190.682,wolves,rotherham,Missed,9,06-08-2016
73.79200000000003,127.89000000000001,wolves,rotherham,Missed,9,06-08-2016
20.47999999999996,191.684,qpr,leeds,Scored,10,07-08-2016
29.43999999999994,172.312,qpr,leeds,Missed,10,07-08-2016
47.807999999999936,197.02800000000002,qpr,leeds,Missed,10,07-08-2016
84.096,226.086,qpr,leeds,Missed,10,07-08-2016
113.66399999999993,181.33,qpr,leeds,Missed,10,07-08-2016
113.66399999999993,234.436,qpr,leeds,Missed,10,07-08-2016
77.82399999999996,210.054,qpr,leeds,Missed,10,07-08-2016
135.61599999999999,110.52199999999999,qpr,leeds,Missed,10,07-08-2016
128.89599999999996,229.426,qpr,leeds,Missed,10,07-08-2016
51.839999999999975,93.154,qpr,leeds,Missed,10,07-08-2016
50.49599999999998,96.82800000000003,qpr,leeds,Missed,10,07-08-2016
67.51999999999998,183,qpr,leeds,Scored,10,07-08-2016
110.52799999999996,123.54800000000003,qpr,leeds,Missed,10,07-08-2016
115.00799999999992,243.788,qpr,leeds,Missed,10,07-08-2016
32.575999999999965,135.23800000000003,qpr,leeds,Scored,10,07-08-2016
59.00799999999998,199.366,leeds,qpr,Missed,10,07-08-2016
62.14399999999999,136.574,leeds,qpr,Missed,10,07-08-2016
145.92000000000002,118.53800000000001,leeds,qpr,Missed,10,07-08-2016
116.80000000000001,121.54399999999998,leeds,qpr,Missed,10,07-08-2016
139.20000000000002,226.42000000000002,leeds,qpr,Missed,10,07-08-2016
104.704,193.02,leeds,qpr,Missed,10,07-08-2016
101.56799999999998,241.11600000000004,leeds,qpr,Missed,10,07-08-2016
53.18399999999999,234.43600000000004,leeds,qpr,Missed,10,07-08-2016
30.783999999999935,144.924,sheff-w-day,avilla,Missed,11,07-08-2016
54.976,202.038,sheff-w-day,avilla,Missed,11,07-08-2016
105.15199999999999,284.536,sheff-w-day,avilla,Missed,11,07-08-2016
116.35199999999998,134.57000000000002,sheff-w-day,avilla,Missed,11,07-08-2016
66.17599999999999,171.644,sheff-w-day,avilla,Missed,11,07-08-2016
80.06399999999996,104.51000000000002,sheff-w-day,avilla,Missed,11,07-08-2016
79.16799999999995,116.53399999999999,sheff-w-day,avilla,Missed,11,07-08-2016
107.83999999999997,109.18600000000004,sheff-w-day,avilla,Missed,11,07-08-2016
65.27999999999997,111.19,sheff-w-day,avilla,Missed,11,07-08-2016
98.87999999999994,189.012,sheff-w-day,avilla,Missed,11,07-08-2016
68.416,205.044,sheff-w-day,avilla,Missed,11,07-08-2016
48.70399999999995,131.23000000000002,sheff-w-day,avilla,Missed,11,07-08-2016
54.079999999999984,199.032,sheff-w-day,avilla,Missed,11,07-08-2016
54.976,161.62400000000002,sheff-w-day,avilla,Missed,11,07-08-2016
28.095999999999947,219.072,sheff-w-day,avilla,Missed,11,07-08-2016
68.86399999999998,147.596,sheff-w-day,avilla,Scored,11,07-08-2016
129.79199999999997,231.43,sheff-w-day,avilla,Missed,11,07-08-2016
58.56,170.976,avilla,sheff-w-day,Missed,11,07-08-2016
56.32000000000001,198.364,avilla,sheff-w-day,Missed,11,07-08-2016
62.59200000000003,196.026,avilla,sheff-w-day,Missed,11,07-08-2016
95.29600000000002,193.02,avilla,sheff-w-day,Missed,11,07-08-2016
65.28,168.304,avilla,sheff-w-day,Missed,11,07-08-2016
118.14399999999999,167.636,avilla,sheff-w-day,Missed,11,07-08-2016
41.983999999999995,172.98000000000002,avilla,sheff-w-day,Missed,11,07-08-2016
80.96000000000001,215.06400000000002,avilla,sheff-w-day,Missed,11,07-08-2016
34.36799999999998,238.444,avilla,sheff-w-day,Missed,11,07-08-2016
76.48,168.304,avilla,sheff-w-day,Missed,11,07-08-2016
62.59200000000003,173.64800000000002,avilla,sheff-w-day,Missed,11,07-08-2016
104.704,168.304,avilla,sheff-w-day,Missed,11,07-08-2016
33.023999999999944,173.64800000000002,brighton,forest,Missed,12,12-08-2016
116.79999999999995,106.51399999999998,brighton,forest,Missed,12,12-08-2016
125.31200000000001,174.316,brighton,forest,Missed,12,12-08-2016
142.78399999999993,141.918,brighton,forest,Missed,12,12-08-2016
131.13599999999997,216.4,brighton,forest,Missed,12,12-08-2016
34.36799999999994,184.336,brighton,forest,Scored,12,12-08-2016
44.22399999999993,224.75,brighton,forest,Missed,12,12-08-2016
28.543999999999926,155.612,brighton,forest,Missed,12,12-08-2016
71.99999999999994,186.006,brighton,forest,Missed,12,12-08-2016
56.767999999999915,142.586,brighton,forest,Missed,12,12-08-2016
45.11999999999995,191.016,brighton,forest,Scored,12,12-08-2016
61.69599999999997,227.422,brighton,forest,Missed,12,12-08-2016
30.335999999999956,182.666,brighton,forest,Missed,12,12-08-2016
50.047999999999945,202.038,brighton,forest,Scored,12,12-08-2016
105.15199999999999,131.23000000000002,brighton,forest,Missed,12,12-08-2016
72.44799999999992,240.78199999999998,brighton,forest,Missed,12,12-08-2016
44.22399999999993,212.392,brighton,forest,Missed,12,12-08-2016
129.79199999999997,173.982,brighton,forest,Missed,12,12-08-2016
98.43200000000003,222.41199999999998,forest,brighton,Missed,12,12-08-2016
80.96000000000001,150.936,forest,brighton,Missed,12,12-08-2016
125.76,200.36800000000002,forest,brighton,Missed,12,12-08-2016
54.97600000000001,139.91400000000002,forest,brighton,Missed,12,12-08-2016
103.36000000000001,97.49600000000004,forest,brighton,Missed,12,12-08-2016
123.96799999999999,217.402,forest,brighton,Missed,12,12-08-2016
44.672000000000025,186.34,forest,brighton,Missed,12,12-08-2016
119.04,142.92000000000002,forest,brighton,Missed,12,12-08-2016
85.44000000000001,255.812,forest,brighton,Missed,12,12-08-2016
54.97600000000001,184.002,forest,brighton,Missed,12,12-08-2016
97.53600000000002,221.744,forest,brighton,Missed,12,12-08-2016
79.61600000000001,197.02800000000002,forest,brighton,Missed,12,12-08-2016
56.32000000000001,224.082,forest,brighton,Missed,12,12-08-2016
58.11200000000003,176.98800000000003,forest,brighton,Missed,12,12-08-2016
109.18399999999997,109.52000000000001,avilla,rotherham,Missed,13,13-08-2016
41.08799999999991,215.732,avilla,rotherham,Missed,13,13-08-2016
149.50399999999996,198.364,avilla,rotherham,Missed,13,13-08-2016
62.591999999999985,188.01000000000002,avilla,rotherham,Scored,13,13-08-2016
65.72799999999995,190.682,avilla,rotherham,Missed,13,13-08-2016
67.51999999999998,210.722,avilla,rotherham,Scored,13,13-08-2016
149.05599999999998,238.11,avilla,rotherham,Missed,13,13-08-2016
102.46399999999994,186.006,avilla,rotherham,Missed,13,13-08-2016
72.89599999999996,196.36,avilla,rotherham,Missed,13,13-08-2016
67.072,134.23600000000002,avilla,rotherham,Missed,13,13-08-2016
121.72799999999995,255.812,avilla,rotherham,Missed,13,13-08-2016
52.73599999999999,205.044,avilla,rotherham,Missed,13,13-08-2016
119.03999999999996,250.13400000000001,avilla,rotherham,Missed,13,13-08-2016
108.73599999999999,225.752,avilla,rotherham,Missed,13,13-08-2016
112.76799999999992,102.172,avilla,rotherham,Missed,13,13-08-2016
24.063999999999965,216.066,avilla,rotherham,Scored,13,13-08-2016
57.216000000000015,151.93800000000002,rotherham,avilla,Missed,13,13-08-2016
87.68,101.50399999999999,rotherham,avilla,Missed,13,13-08-2016
110.52799999999998,120.542,rotherham,avilla,Missed,13,13-08-2016
84.99200000000003,214.06199999999998,rotherham,avilla,Missed,13,13-08-2016
140.99200000000002,193.02,rotherham,avilla,Missed,13,13-08-2016
106.04799999999999,290.548,rotherham,avilla,Missed,13,13-08-2016
109.184,245.12399999999997,rotherham,avilla,Missed,13,13-08-2016
145.92000000000002,132.9,rotherham,avilla,Missed,13,13-08-2016
145.47200000000004,242.78600000000003,rotherham,avilla,Missed,13,13-08-2016
76.03200000000004,182.666,rotherham,avilla,Missed,13,13-08-2016
137.40799999999996,237.108,barnsley,derby,Missed,14,13-08-2016
24.95999999999998,181.33,barnsley,derby,Scored,14,13-08-2016
103.80799999999994,169.64000000000001,barnsley,derby,Missed,14,13-08-2016
131.58399999999995,261.824,barnsley,derby,Missed,14,13-08-2016
79.16799999999995,219.74,barnsley,derby,Missed,14,13-08-2016
50.49599999999998,166.96800000000002,barnsley,derby,Scored,14,13-08-2016
128.44799999999992,121.54399999999998,barnsley,derby,Missed,14,13-08-2016
140.096,191.684,barnsley,derby,Missed,14,13-08-2016
113.66399999999993,263.15999999999997,barnsley,derby,Missed,14,13-08-2016
120.832,229.76,barnsley,derby,Missed,14,13-08-2016
89.024,170.976,derby,barnsley,Missed,14,13-08-2016
119.93600000000002,91.81800000000004,derby,barnsley,Missed,14,13-08-2016
63.48799999999998,106.18,derby,barnsley,Missed,14,13-08-2016
101.56799999999998,190.348,derby,barnsley,Missed,14,13-08-2016
67.52000000000001,248.798,derby,barnsley,Missed,14,13-08-2016
73.344,171.644,derby,barnsley,Missed,14,13-08-2016
140.99200000000002,155.27800000000002,derby,barnsley,Missed,14,13-08-2016
139.20000000000002,164.296,derby,barnsley,Missed,14,13-08-2016
140.54399999999998,177.322,derby,barnsley,Missed,14,13-08-2016
129.344,175.318,derby,barnsley,Missed,14,13-08-2016
120.384,252.13800000000003,derby,barnsley,Missed,14,13-08-2016
61.69600000000002,254.142,derby,barnsley,Missed,14,13-08-2016
125.76,203.04000000000002,derby,barnsley,Missed,14,13-08-2016
61.69600000000002,227.756,derby,barnsley,Missed,14,13-08-2016
73.344,169.64000000000001,derby,barnsley,Missed,14,13-08-2016
105.60000000000001,191.684,derby,barnsley,Missed,14,13-08-2016
70.20799999999991,246.126,brentford,ipswich,Missed,15,13-08-2016
78.27199999999999,213.394,brentford,ipswich,Missed,15,13-08-2016
70.20799999999991,159.62,brentford,ipswich,Scored,15,13-08-2016
102.01599999999996,255.144,brentford,ipswich,Missed,15,13-08-2016
53.632000000000005,110.18800000000002,brentford,ipswich,Missed,15,13-08-2016
76.92799999999994,201.704,brentford,ipswich,Missed,15,13-08-2016
45.11999999999995,143.922,brentford,ipswich,Scored,15,13-08-2016
63.93599999999998,230.762,brentford,ipswich,Missed,15,13-08-2016
90.81599999999997,212.05800000000002,brentford,ipswich,Missed,15,13-08-2016
65.27999999999997,151.93800000000002,brentford,ipswich,Missed,15,13-08-2016
129.34399999999994,113.862,brentford,ipswich,Missed,15,13-08-2016
108.73599999999999,106.18,brentford,ipswich,Missed,15,13-08-2016
129.34399999999994,187.34199999999998,brentford,ipswich,Missed,15,13-08-2016
78.71999999999997,197.02800000000002,brentford,ipswich,Missed,15,13-08-2016
69.31200000000001,235.772,brentford,ipswich,Missed,15,13-08-2016
140.99200000000002,188.01000000000002,brentford,ipswich,Missed,15,13-08-2016
114.11200000000004,140.916,ipswich,brentford,Missed,15,13-08-2016
160.704,221.41,ipswich,brentford,Missed,15,13-08-2016
60.800000000000004,254.47600000000003,ipswich,brentford,Missed,15,13-08-2016
56.76799999999998,183.334,ipswich,brentford,Missed,15,13-08-2016
38.84799999999998,195.024,ipswich,brentford,Missed,15,13-08-2016
67.52000000000001,214.73000000000002,ipswich,brentford,Missed,15,13-08-2016
114.11200000000004,255.144,ipswich,brentford,Missed,15,13-08-2016
61.69600000000002,210.722,ipswich,brentford,Missed,15,13-08-2016
72.44799999999998,228.424,ipswich,brentford,Missed,15,13-08-2016
65.28,122.21199999999999,ipswich,brentford,Missed,15,13-08-2016
62.59200000000003,131.564,ipswich,brentford,Missed,15,13-08-2016
50.94399999999999,153.274,ipswich,brentford,Missed,15,13-08-2016
120.384,267.168,ipswich,brentford,Missed,15,13-08-2016
57.663999999999994,137.576,ipswich,brentford,Missed,15,13-08-2016
147.71200000000005,121.87800000000001,ipswich,brentford,Missed,15,13-08-2016
37.50399999999996,196.36,burton-albion,bristol,Missed,16,13-08-2016
31.67999999999995,231.764,burton-albion,bristol,Missed,16,13-08-2016
80.95999999999998,100.83600000000004,burton-albion,bristol,Missed,16,13-08-2016
85.88799999999992,100.168,burton-albion,bristol,Missed,16,13-08-2016
62.14399999999995,157.282,burton-albion,bristol,Missed,16,13-08-2016
35.26399999999995,218.07,burton-albion,bristol,Missed,16,13-08-2016
85.88799999999992,172.98000000000002,burton-albion,bristol,Missed,16,13-08-2016
63.48799999999994,140.916,burton-albion,bristol,Missed,16,13-08-2016
69.31200000000001,140.24800000000002,burton-albion,bristol,Missed,16,13-08-2016
68.416,240.78199999999998,burton-albion,bristol,Missed,16,13-08-2016
98.43200000000002,182.666,burton-albion,bristol,Missed,16,13-08-2016
45.56799999999993,230.428,burton-albion,bristol,Missed,16,13-08-2016
96.19200000000001,239.112,burton-albion,bristol,Missed,16,13-08-2016
70.20799999999991,218.07,burton-albion,bristol,Missed,16,13-08-2016
109.18399999999997,101.50399999999999,burton-albion,bristol,Missed,16,13-08-2016
53.632000000000005,205.712,burton-albion,bristol,Scored,16,13-08-2016
82.75200000000001,246.126,burton-albion,bristol,Missed,16,13-08-2016
145.92000000000002,210.054,bristol,burton-albion,Missed,16,13-08-2016
123.96799999999999,197.696,bristol,burton-albion,Missed,16,13-08-2016
49.15200000000003,236.44,bristol,burton-albion,Missed,16,13-08-2016
38.400000000000006,184.002,bristol,burton-albion,Scored,16,13-08-2016
