x,y,Team,Against,Scored,Match No,Date
123.96799999999996,114.53,preston-north-end,fulham,Missed,20,13-08-2016
74.23999999999995,205.712,preston-north-end,fulham,Missed,20,13-08-2016
106.49599999999998,154.61,preston-north-end,fulham,Missed,20,13-08-2016
118.59199999999998,232.76600000000002,preston-north-end,fulham,Missed,20,13-08-2016
74.23999999999995,165.29800000000003,preston-north-end,fulham,Missed,20,13-08-2016
59.90399999999994,182.666,preston-north-end,fulham,Missed,20,13-08-2016
54.079999999999984,143.922,preston-north-end,fulham,Missed,20,13-08-2016
113.66399999999993,276.85400000000004,preston-north-end,fulham,Missed,20,13-08-2016
52.287999999999954,223.08,preston-north-end,fulham,Missed,20,13-08-2016
65.27999999999997,154.61,preston-north-end,fulham,Scored,20,13-08-2016
70.65599999999995,236.44,preston-north-end,fulham,Missed,20,13-08-2016
98.43200000000002,175.652,preston-north-end,fulham,Missed,20,13-08-2016
63.039999999999964,160.62199999999999,preston-north-end,fulham,Missed,20,13-08-2016
71.55199999999996,159.954,preston-north-end,fulham,Missed,20,13-08-2016
64.38399999999996,169.64000000000001,preston-north-end,fulham,Missed,20,13-08-2016
65.28,199.70000000000002,fulham,preston-north-end,Missed,20,13-08-2016
128.89600000000002,144.59,fulham,preston-north-end,Missed,20,13-08-2016
58.56,200.36800000000002,fulham,preston-north-end,Missed,20,13-08-2016
50.94399999999999,173.64800000000002,fulham,preston-north-end,Missed,20,13-08-2016
145.47200000000004,149.93400000000003,fulham,preston-north-end,Missed,20,13-08-2016
73.344,225.084,fulham,preston-north-end,Missed,20,13-08-2016
31.232000000000028,169.64000000000001,fulham,preston-north-end,Scored,20,13-08-2016
59.45600000000002,206.714,fulham,preston-north-end,Missed,20,13-08-2016
74.68799999999999,115.86600000000004,fulham,preston-north-end,Missed,20,13-08-2016
80.51200000000003,235.10399999999998,fulham,preston-north-end,Missed,20,13-08-2016
53.18399999999999,242.452,fulham,preston-north-end,Missed,20,13-08-2016
115.45600000000002,203.04000000000002,fulham,preston-north-end,Missed,20,13-08-2016
59.00799999999998,168.304,fulham,preston-north-end,Missed,20,13-08-2016
67.07200000000003,189.346,fulham,preston-north-end,Scored,20,13-08-2016
81.85600000000002,177.99,fulham,preston-north-end,Missed,20,13-08-2016
54.080000000000005,201.704,fulham,preston-north-end,Missed,20,13-08-2016
65.72799999999995,197.02800000000002,qpr,preston-north-end,Missed,43,20-08-2016
80.06399999999996,185.33800000000002,qpr,preston-north-end,Missed,43,20-08-2016
125.75999999999999,215.39800000000002,qpr,preston-north-end,Missed,43,20-08-2016
64.38399999999996,195.692,qpr,preston-north-end,Missed,43,20-08-2016
59.007999999999925,230.428,qpr,preston-north-end,Missed,43,20-08-2016
130.68799999999993,173.64800000000002,qpr,preston-north-end,Missed,43,20-08-2016
75.13599999999997,119.874,qpr,preston-north-end,Missed,43,20-08-2016
84.09600000000002,177.322,preston-north-end,qpr,Missed,43,20-08-2016
38.400000000000006,181.33,preston-north-end,qpr,Scored,43,20-08-2016
59.90399999999999,125.88600000000002,preston-north-end,qpr,Missed,43,20-08-2016
100.67200000000004,180.662,preston-north-end,qpr,Missed,43,20-08-2016
61.69600000000002,146.59400000000002,preston-north-end,qpr,Missed,43,20-08-2016
56.76799999999998,175.986,preston-north-end,qpr,Missed,43,20-08-2016
38.400000000000006,179.994,preston-north-end,qpr,Scored,43,20-08-2016
112.32000000000001,120.20800000000003,preston-north-end,qpr,Missed,43,20-08-2016
119.48799999999999,235.10399999999998,preston-north-end,qpr,Missed,43,20-08-2016
73.344,219.74,preston-north-end,qpr,Missed,43,20-08-2016
121.72799999999998,212.05800000000002,preston-north-end,qpr,Missed,43,20-08-2016
150.39999999999998,186.674,ipswich,preston-north-end,Scored,56,27-08-2016
65.72799999999995,210.722,ipswich,preston-north-end,Missed,56,27-08-2016
72.44799999999992,172.98000000000002,ipswich,preston-north-end,Missed,56,27-08-2016
82.30399999999997,141.584,ipswich,preston-north-end,Missed,56,27-08-2016
155.32799999999992,144.59,ipswich,preston-north-end,Missed,56,27-08-2016
120.38399999999996,173.64800000000002,ipswich,preston-north-end,Missed,56,27-08-2016
86.33599999999996,170.30800000000002,ipswich,preston-north-end,Missed,56,27-08-2016
81.856,186.006,ipswich,preston-north-end,Missed,56,27-08-2016
75.13600000000002,254.47600000000003,preston-north-end,ipswich,Missed,56,27-08-2016
83.64799999999998,196.36,preston-north-end,ipswich,Missed,56,27-08-2016
43.77600000000001,130.228,preston-north-end,ipswich,Missed,56,27-08-2016
64.38399999999999,142.92000000000002,preston-north-end,ipswich,Missed,56,27-08-2016
54.97600000000001,153.274,preston-north-end,ipswich,Missed,56,27-08-2016
125.31200000000004,119.874,preston-north-end,ipswich,Missed,56,27-08-2016
100.67199999999997,169.64000000000001,preston-north-end,barnsley,Missed,66,10-09-2016
62.591999999999985,188.01000000000002,preston-north-end,barnsley,Missed,66,10-09-2016
53.632000000000005,239.112,preston-north-end,barnsley,Missed,66,10-09-2016
72.44799999999992,162.292,preston-north-end,barnsley,Missed,66,10-09-2016
68.86399999999998,175.986,preston-north-end,barnsley,Missed,66,10-09-2016
80.06399999999996,127.89000000000001,preston-north-end,barnsley,Missed,66,10-09-2016
62.591999999999985,223.74800000000002,preston-north-end,barnsley,Missed,66,10-09-2016
114.11199999999997,244.45600000000002,preston-north-end,barnsley,Scored,66,10-09-2016
46.91199999999998,160.95600000000002,preston-north-end,barnsley,Missed,66,10-09-2016
68.416,239.446,preston-north-end,barnsley,Missed,66,10-09-2016
214.01599999999996,174.984,preston-north-end,barnsley,Missed,66,10-09-2016
52.287999999999954,201.036,preston-north-end,barnsley,Missed,66,10-09-2016
59.90399999999994,204.376,preston-north-end,barnsley,Missed,66,10-09-2016
77.37599999999998,201.704,preston-north-end,barnsley,Missed,66,10-09-2016
64.38399999999996,121.87800000000001,preston-north-end,barnsley,Missed,66,10-09-2016
99.77599999999995,224.75,preston-north-end,barnsley,Missed,66,10-09-2016
78.71999999999997,139.91400000000002,preston-north-end,barnsley,Missed,66,10-09-2016
100.67199999999997,120.20800000000003,preston-north-end,barnsley,Missed,66,10-09-2016
64.38399999999996,233.10000000000002,preston-north-end,barnsley,Missed,66,10-09-2016
116.35199999999998,271.51,preston-north-end,barnsley,Missed,66,10-09-2016
78.72,120.542,barnsley,preston-north-end,Missed,66,10-09-2016
