x,y,Team,Against,Scored,Match No
118.14399999999995,206.046,norwich,b-mouth,Missed,44
51.839999999999975,184.67000000000002,norwich,b-mouth,Missed,44
48.70399999999995,188.01000000000002,norwich,b-mouth,Scored,44
58.559999999999945,228.09,norwich,b-mouth,Missed,44
120.832,151.604,norwich,b-mouth,Missed,44
98.43200000000002,143.58800000000002,norwich,b-mouth,Scored,44
114.55999999999995,258.15,norwich,b-mouth,Missed,44
99.77599999999995,226.086,norwich,b-mouth,Missed,44
62.14399999999995,243.788,norwich,b-mouth,Missed,44
68.86399999999998,226.75400000000002,norwich,b-mouth,Scored,44
62.591999999999985,131.89800000000002,norwich,b-mouth,Missed,44
33.91999999999996,116.53399999999999,norwich,b-mouth,Missed,44
98.88000000000001,219.74,b-mouth,norwich,Missed,44
32.576000000000015,196.36,b-mouth,norwich,Missed,44
75.13600000000002,147.596,b-mouth,norwich,Missed,44
121.28000000000002,190.682,b-mouth,norwich,Missed,44
58.11200000000003,101.50399999999999,b-mouth,norwich,Missed,44
70.20799999999997,181.99800000000002,b-mouth,norwich,Scored,44
56.76799999999998,204.042,b-mouth,norwich,Missed,44
54.079999999999984,180.662,newcastle,watford,Missed,54
61.247999999999934,186.006,newcastle,watford,Missed,54
63.039999999999964,139.246,newcastle,watford,Missed,54
89.91999999999996,152.272,newcastle,watford,Missed,54
100.22399999999993,227.756,newcastle,watford,Missed,54
123.072,183.334,newcastle,watford,Missed,54
139.64799999999997,225.418,newcastle,watford,Missed,54
83.19999999999999,118.53800000000001,newcastle,watford,Missed,54
52.287999999999954,117.202,newcastle,watford,Missed,54
44.67199999999997,222.41199999999998,newcastle,watford,Scored,54
112.76799999999992,260.154,newcastle,watford,Missed,54
59.007999999999925,178.65800000000002,newcastle,watford,Missed,54
133.37599999999998,182.666,newcastle,watford,Missed,54
105.15199999999999,109.85399999999998,newcastle,watford,Missed,54
85.43999999999994,200.702,newcastle,watford,Missed,54
111.42399999999999,129.22600000000003,watford,newcastle,Missed,54
76.48,203.04000000000002,watford,newcastle,Scored,54
70.20799999999997,158.28400000000002,watford,newcastle,Missed,54
128,230.094,watford,newcastle,Missed,54
112.32000000000001,190.348,watford,newcastle,Missed,54
40.19200000000003,126.22,watford,newcastle,Scored,54
68.86399999999999,263.49399999999997,watford,newcastle,Missed,54
150.84799999999998,106.51399999999998,watford,newcastle,Missed,54
67.52000000000001,164.63,watford,newcastle,Missed,54
132.48000000000002,179.994,watford,newcastle,Missed,54
28.54399999999999,234.10199999999998,watford,newcastle,Missed,54
112.76799999999999,234.10199999999998,watford,newcastle,Missed,54
70.20799999999997,144.59,watford,newcastle,Missed,54
76.47999999999996,235.772,cpalace,west-ham,Missed,81
69.75999999999999,201.37,cpalace,west-ham,Missed,81
67.51999999999998,183,cpalace,west-ham,Scored,81
30.783999999999935,150.936,cpalace,west-ham,Missed,81
65.72799999999995,130.228,cpalace,west-ham,Missed,81
118.59199999999998,209.72,cpalace,west-ham,Missed,81
43.77600000000001,178.65800000000002,west-ham,cpalace,Missed,81
84.99200000000003,255.478,west-ham,cpalace,Missed,81
22.72,150.26800000000003,west-ham,cpalace,Missed,81
140.54399999999998,151.93800000000002,west-ham,cpalace,Missed,81
59.45600000000002,151.604,west-ham,cpalace,Scored,81
65.72799999999998,205.044,west-ham,cpalace,Missed,81
72.89600000000002,256.48,west-ham,cpalace,Missed,81
106.49600000000002,139.91400000000002,west-ham,cpalace,Missed,81
63.48799999999998,110.18800000000002,west-ham,cpalace,Missed,81
114.11200000000004,231.096,west-ham,cpalace,Missed,81
58.11200000000003,136.574,west-ham,cpalace,Missed,81
127.55200000000004,222.41199999999998,west-ham,cpalace,Missed,81
49.6,170.976,west-ham,cpalace,Missed,81
63.040000000000006,171.644,west-ham,cpalace,Missed,81
131.13600000000002,161.95800000000003,west-ham,cpalace,Missed,81
139.64799999999997,229.426,west-ham,cpalace,Missed,81
137.408,156.28,west-ham,cpalace,Missed,81
123.52000000000001,123.882,west-ham,cpalace,Missed,81
43.327999999999975,183.334,west-ham,cpalace,Scored,81
111.42399999999999,190.682,west-ham,cpalace,Missed,81
129.79200000000003,185.00400000000002,west-ham,cpalace,Missed,81
122.624,234.10199999999998,west-ham,cpalace,Missed,81
110.08000000000001,223.41400000000002,west-ham,cpalace,Missed,81
70.20799999999997,166.96800000000002,west-ham,cpalace,Scored,81
111.42399999999998,230.428,cpalace,spurs,Missed,220
47.35999999999996,203.37400000000002,cpalace,spurs,Missed,220
48.70399999999995,205.712,cpalace,spurs,Scored,220
53.632000000000005,250.13400000000001,cpalace,spurs,Missed,220
106.49599999999998,178.65800000000002,cpalace,spurs,Missed,220
129.79199999999997,138.57800000000003,cpalace,spurs,Missed,220
107.392,181.33,cpalace,spurs,Missed,220
84.99199999999996,220.40800000000002,cpalace,spurs,Missed,220
61.247999999999934,152.606,cpalace,spurs,Missed,220
37.50399999999996,172.98000000000002,cpalace,spurs,Missed,220
54.079999999999984,228.758,cpalace,spurs,Missed,220
56.767999999999915,181.33,cpalace,spurs,Missed,220
139.20000000000002,156.614,spurs,cpalace,Missed,220
25.407999999999973,106.18,spurs,cpalace,Missed,220
64.83200000000002,178.324,spurs,cpalace,Missed,220
70.65600000000002,159.286,spurs,cpalace,Missed,220
89.47200000000004,98.832,spurs,cpalace,Missed,220
93.95200000000003,250.802,spurs,cpalace,Missed,220
107.39200000000004,129.22600000000003,spurs,cpalace,Missed,220
44.22399999999999,210.054,spurs,cpalace,Missed,220
102.91200000000003,99.834,spurs,cpalace,Missed,220
117.24799999999999,111.524,spurs,cpalace,Missed,220
120.83200000000004,161.29000000000002,spurs,cpalace,Missed,220
53.632000000000026,213.394,spurs,cpalace,Missed,220
130.688,221.41,spurs,cpalace,Missed,220
39.296000000000014,186.34,spurs,cpalace,Scored,220
151.744,190.348,spurs,cpalace,Missed,220
130.688,221.744,spurs,cpalace,Missed,220
119.04,261.82399999999996,spurs,cpalace,Missed,220
118.59200000000004,190.348,spurs,cpalace,Scored,220
120.384,229.426,spurs,cpalace,Missed,220
194.304,262.49199999999996,spurs,cpalace,Missed,220
132.928,162.292,spurs,cpalace,Missed,220
126.20799999999998,192.352,spurs,cpalace,Scored,220
93.05600000000003,241.11600000000004,spurs,cpalace,Missed,220
58.11200000000003,234.77,spurs,cpalace,Missed,220
80.95999999999998,81.464,man-utd,arsenal,Missed,267
56.767999999999915,163.294,man-utd,arsenal,Scored,267
47.807999999999936,189.012,man-utd,arsenal,Scored,267
112.32,135.90600000000003,man-utd,arsenal,Missed,267
59.90399999999994,131.23000000000002,man-utd,arsenal,Missed,267
105.15199999999999,175.652,man-utd,arsenal,Scored,267
118.59199999999998,108.51800000000003,man-utd,arsenal,Missed,267
85.44000000000001,152.94,arsenal,man-utd,Missed,267
56.32000000000001,211.39000000000001,arsenal,man-utd,Missed,267
70.20799999999997,151.604,arsenal,man-utd,Missed,267
78.72,243.12,arsenal,man-utd,Missed,267
56.76799999999998,169.64000000000001,arsenal,man-utd,Scored,267
50.94399999999999,149.60000000000002,arsenal,man-utd,Missed,267
115.00799999999998,154.61,arsenal,man-utd,Missed,267
120.83200000000004,143.58800000000002,arsenal,man-utd,Missed,267
95.29600000000002,158.952,arsenal,man-utd,Missed,267
72,178.65800000000002,arsenal,man-utd,Scored,267
40.19200000000003,174.984,arsenal,man-utd,Missed,267
54.080000000000005,209.052,arsenal,man-utd,Missed,267
36.607999999999976,156.614,arsenal,man-utd,Missed,267
56.767999999999915,254.142,b-mouth,s-hampton,Missed,269
39.74399999999997,209.386,b-mouth,s-hampton,Missed,269
102.01599999999996,148.932,b-mouth,s-hampton,Missed,269
117.24799999999993,195.692,b-mouth,s-hampton,Missed,269
41.535999999999945,170.30800000000002,b-mouth,s-hampton,Scored,269
116.79999999999995,140.582,b-mouth,s-hampton,Missed,269
40.19200000000001,198.364,b-mouth,s-hampton,Scored,269
127.55200000000002,104.17600000000002,b-mouth,s-hampton,Missed,269
126.656,223.41400000000002,b-mouth,s-hampton,Missed,269
53.18399999999999,166.96800000000002,s-hampton,b-mouth,Missed,269
141.88799999999998,135.90600000000003,s-hampton,b-mouth,Missed,269
47.36,245.792,s-hampton,b-mouth,Missed,269
70.20799999999997,202.038,s-hampton,b-mouth,Missed,269
135.168,163.962,s-hampton,b-mouth,Missed,269
53.632000000000026,144.256,s-hampton,b-mouth,Missed,269
134.71999999999997,175.986,arsenal,swansea,Missed,273
81.856,178.65800000000002,arsenal,swansea,Missed,273
61.247999999999934,207.048,arsenal,swansea,Missed,273
54.079999999999984,150.26800000000003,arsenal,swansea,Scored,273
98.87999999999994,260.154,arsenal,swansea,Missed,273
84.096,144.59,arsenal,swansea,Missed,273
127.99999999999994,239.112,arsenal,swansea,Missed,273
84.54399999999993,227.756,arsenal,swansea,Missed,273
109.18399999999997,267.502,arsenal,swansea,Missed,273
60.799999999999955,178.992,arsenal,swansea,Missed,273
41.535999999999945,252.80599999999998,arsenal,swansea,Missed,273
77.37599999999998,171.978,arsenal,swansea,Missed,273
113.66399999999993,137.576,arsenal,swansea,Missed,273
60.799999999999955,155.27800000000002,arsenal,swansea,Missed,273
79.16799999999995,145.592,arsenal,swansea,Missed,273
55.872000000000014,184.336,arsenal,swansea,Missed,273
62.591999999999985,188.67800000000003,arsenal,swansea,Missed,273
127.55200000000004,103.17399999999998,swansea,arsenal,Missed,273
113.664,151.93800000000002,swansea,arsenal,Missed,273
115.904,197.02800000000002,swansea,arsenal,Missed,273
121.72799999999998,224.75,swansea,arsenal,Missed,273
99.77600000000002,188.01000000000002,swansea,arsenal,Scored,273
109.184,146.59400000000002,swansea,arsenal,Missed,273
120.83200000000004,232.098,swansea,arsenal,Missed,273
30.78399999999999,127.55600000000004,swansea,arsenal,Missed,273
62.14399999999999,260.154,swansea,arsenal,Missed,273
33.47200000000002,185.33800000000002,swansea,arsenal,Scored,273
227.90399999999997,91.48399999999998,arsenal,swansea,Missed,273
40.19200000000001,219.74,west-ham,spurs,Scored,277
130.68799999999993,194.356,west-ham,spurs,Missed,277
140.99200000000002,159.286,west-ham,spurs,Missed,277
52.287999999999954,179.66,west-ham,spurs,Missed,277
111.87200000000001,174.984,west-ham,spurs,Missed,277
57.66399999999993,232.098,west-ham,spurs,Missed,277
103.80799999999994,118.53800000000001,west-ham,spurs,Missed,277
128.44799999999992,180.996,west-ham,spurs,Missed,277
61.69599999999997,165.29800000000003,west-ham,spurs,Missed,277
110.976,207.382,west-ham,spurs,Missed,277
49.599999999999966,190.682,west-ham,spurs,Missed,277
108.28799999999995,153.942,west-ham,spurs,Missed,277
146.36799999999994,166.96800000000002,west-ham,spurs,Missed,277
118.59199999999998,220.40800000000002,west-ham,spurs,Missed,277
121.28000000000002,193.02,spurs,west-ham,Missed,277
136.51200000000006,234.77,spurs,west-ham,Missed,277
46.01600000000002,152.272,spurs,west-ham,Missed,277
65.28,128.224,spurs,west-ham,Missed,277
130.688,100.83600000000004,spurs,west-ham,Missed,277
